default.payment.next.month,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
0,280000.0,1,1,2,29,0,0,0,0,0,0,135056.0,130889.0,127768.0,130339.0,133035.0,135715.0,4547.0,4584.0,3647.0,3757.0,3799.0,3912.0
1,110000.0,2,2,1,41,0,0,0,0,-2,-2,108936.0,111169.0,108740.0,0.0,0.0,0.0,3991.0,2375.0,0.0,0.0,0.0,0.0
0,80000.0,2,2,2,24,0,0,0,0,0,0,19188.0,18774.0,12339.0,11312.0,8324.0,7079.0,1374.0,1235.0,1101.0,270.0,1000.0,1000.0
0,20000.0,2,3,2,30,-1,-1,-1,0,0,0,390.0,286.0,9457.0,10311.0,10374.0,10692.0,286.0,9847.0,1000.0,1000.0,500.0,442.0
1,160000.0,1,1,2,33,2,2,2,0,0,0,146129.0,158066.0,156898.0,154725.0,115841.0,111615.0,15000.0,4000.0,8000.0,4000.0,4000.0,4000.0
0,30000.0,1,2,1,49,0,0,2,2,0,0,12855.0,16012.0,16453.0,15891.0,16224.0,16710.0,3690.0,1000.0,0.0,589.0,756.0,1500.0
0,140000.0,2,2,1,48,0,0,0,0,0,0,121096.0,123064.0,126749.0,127244.0,129495.0,126663.0,4407.0,6100.0,4518.0,4694.0,4745.0,4876.0
0,280000.0,2,1,2,28,-1,2,-1,-1,-1,2,5432.0,2146.0,1688.0,1226.0,6394.0,1626.0,0.0,1688.0,1226.0,7000.0,0.0,3146.0
0,120000.0,2,2,1,26,-1,-1,-1,-1,-2,-1,9267.0,29600.0,1980.0,0.0,0.0,10853.0,29600.0,1980.0,0.0,0.0,42138.0,26341.0
0,200000.0,2,3,1,51,1,-1,-1,-2,-2,-2,0.0,1221.0,0.0,0.0,0.0,0.0,1221.0,0.0,0.0,0.0,0.0,0.0
0,50000.0,2,2,1,32,0,0,0,0,0,0,49547.0,49740.0,50275.0,20089.0,19964.0,19918.0,2100.0,2097.0,1289.0,712.0,713.0,1000.0
0,360000.0,1,2,3,32,-2,-2,-2,-2,-2,-2,10591.0,-326.0,56337.0,10959.0,7056.0,0.0,326.0,56663.0,11013.0,7091.0,0.0,0.0
0,50000.0,1,2,1,58,-1,0,0,0,0,0,60524.0,61627.0,56937.0,51506.0,45058.0,37598.0,2200.0,2297.0,1751.0,1086.0,3307.0,1142.0
0,220000.0,1,1,2,31,0,0,0,0,0,0,75538.0,78315.0,80361.0,82199.0,84782.0,87284.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
0,60000.0,2,3,2,26,-1,2,-1,-1,0,0,4837.0,3642.0,6232.0,6444.0,3783.0,3219.0,0.0,6472.0,6444.0,3219.0,0.0,0.0
1,20000.0,1,2,2,22,1,2,2,2,0,0,19698.0,20305.0,20602.0,19850.0,20277.0,17525.0,2000.0,1300.0,0.0,702.0,620.0,0.0
0,250000.0,1,3,1,62,0,0,0,0,0,0,38924.0,38468.0,35930.0,40106.0,38214.0,28494.0,5000.0,5000.0,5000.0,3000.0,2000.0,10000.0
0,50000.0,1,2,2,35,0,0,0,0,0,0,48813.0,50789.0,49624.0,19880.0,20431.0,19559.0,5000.0,23000.0,838.0,1000.0,1000.0,1000.0
0,460000.0,2,2,2,35,0,0,0,0,0,0,449790.0,450047.0,453770.0,396600.0,392879.0,398478.0,17610.0,17500.0,13810.0,14100.0,14520.0,15000.0
0,330000.0,2,2,1,30,0,0,0,0,0,-1,155285.0,156122.0,11733.0,9620.0,0.0,4520.0,10000.0,10000.0,2000.0,0.0,4520.0,2500.0
0,150000.0,2,1,2,26,0,0,0,0,0,0,136736.0,125651.0,116684.0,101581.0,77741.0,77264.0,4486.0,4235.0,3161.0,2647.0,2669.0,2669.0
0,50000.0,1,2,1,32,0,0,0,0,0,0,47842.0,48752.0,39937.0,25864.0,6990.0,9990.0,2097.0,1650.0,1500.0,2000.0,3000.0,0.0
1,100000.0,2,1,2,29,3,2,0,0,2,0,87791.0,85548.0,85391.0,50605.0,49666.0,50689.0,0.0,2500.0,5864.0,0.0,2000.0,2000.0
0,150000.0,2,1,2,40,0,0,0,0,0,-1,145074.0,152179.0,149313.0,129768.0,136084.0,30312.0,11000.0,6000.0,40000.0,42000.0,34880.0,201277.0
0,30000.0,2,2,2,36,-1,-1,-1,0,0,-1,390.0,390.0,780.0,390.0,0.0,780.0,390.0,780.0,0.0,0.0,780.0,0.0
0,220000.0,1,1,2,38,0,0,0,0,0,0,197600.0,201708.0,121499.0,124409.0,68319.0,0.0,8200.0,5100.0,5400.0,3300.0,0.0,0.0
0,260000.0,1,2,1,54,0,0,0,0,0,0,212197.0,212185.0,212584.0,213851.0,215362.0,214879.0,7534.0,8201.0,7633.0,7436.0,7879.0,8727.0
0,50000.0,2,2,2,24,0,0,0,0,0,0,45397.0,47264.0,44090.0,36501.0,28493.0,24663.0,3015.0,3025.0,2029.0,2015.0,1001.0,2000.0
0,360000.0,1,1,1,38,0,0,0,-1,0,0,47026.0,88355.0,54913.0,25407.0,22179.0,337.0,48564.0,10072.0,25821.0,609.0,1.0,10425.0
0,210000.0,1,1,1,30,0,0,0,0,0,2,65600.0,63396.0,64150.0,66135.0,70118.0,67254.0,2300.0,3000.0,3000.0,5000.0,0.0,3000.0
0,70000.0,1,2,1,37,0,0,0,0,0,0,68144.0,69548.0,70985.0,64905.0,48542.0,48525.0,2538.0,2607.0,2137.0,1714.0,1751.0,2153.0
0,140000.0,2,3,1,44,1,-1,-1,-1,-1,-1,-9.0,900.0,311.0,7867.0,1031.0,1117.0,909.0,311.0,7867.0,1031.0,1117.0,0.0
0,120000.0,2,2,1,38,0,0,0,0,0,2,50721.0,25967.0,25949.0,25619.0,4456.0,2714.0,1667.0,1967.0,1650.0,500.0,0.0,1500.0
0,50000.0,1,3,2,41,0,0,0,0,0,0,45487.0,45548.0,46076.0,19092.0,18227.0,18285.0,1858.0,1685.0,659.0,658.0,656.0,651.0
0,50000.0,2,2,2,28,0,0,0,0,2,0,23318.0,24327.0,25360.0,27929.0,27184.0,27752.0,1398.0,1431.0,3000.0,0.0,1155.0,1025.0
0,500000.0,1,1,2,32,-1,0,0,0,-1,-1,27318.0,46364.0,30327.0,16314.0,1151.0,3074.0,40019.0,16107.0,3325.0,1151.0,3074.0,4984.0
0,320000.0,1,1,2,29,0,0,0,-1,-1,-1,46758.0,31422.0,33619.0,23553.0,9398.0,4296.0,2563.0,9842.0,24709.0,6022.0,4318.0,4522.0
0,240000.0,2,3,1,51,0,0,0,0,0,0,225614.0,232072.0,204121.0,171051.0,175416.0,179754.0,10473.0,8000.0,30000.0,6000.0,6000.0,20000.0
0,50000.0,1,3,2,26,0,0,0,0,0,0,24003.0,25597.0,26237.0,19296.0,19127.0,18997.0,2000.0,1425.0,1598.0,819.0,705.0,819.0
0,290000.0,2,1,2,30,0,0,0,0,0,0,41626.0,8341.0,17333.0,34539.0,35288.0,35438.0,5004.0,10000.0,18000.0,1200.0,3000.0,2000.0
0,50000.0,1,2,2,36,0,0,0,0,0,0,52045.0,49714.0,50908.0,49756.0,27702.0,27429.0,2000.0,2005.0,1432.0,1008.0,3007.0,2003.0
0,190000.0,2,1,2,30,-1,-1,-1,0,-1,-1,6544.0,18191.0,18205.0,14442.0,31465.0,2589.0,19699.0,18295.0,9900.0,31465.0,2589.0,22041.0
1,60000.0,2,3,2,23,1,2,0,0,0,0,28831.0,28024.0,24215.0,6000.0,7568.0,7568.0,0.0,1050.0,0.0,1568.0,0.0,6729.0
1,390000.0,1,1,1,45,2,2,0,0,0,0,185204.0,180455.0,131386.0,131879.0,115183.0,75131.0,0.0,6000.0,3500.0,5000.0,4500.0,3000.0
0,50000.0,2,3,1,53,2,2,2,2,0,0,41174.0,42196.0,43327.0,42335.0,43326.0,46256.0,2000.0,2100.0,0.0,2000.0,3800.0,5783.0
0,190000.0,1,2,1,58,1,2,0,0,0,0,147335.0,135184.0,139664.0,142293.0,113086.0,115433.0,0.0,6586.0,5881.0,3292.0,3399.0,3469.0
0,20000.0,2,2,2,53,2,4,4,3,3,2,17474.0,18396.0,17826.0,18547.0,19118.0,18679.0,1500.0,0.0,1300.0,1170.0,0.0,1600.0
0,200000.0,1,2,1,32,-1,-1,-1,-1,-1,-1,3254.0,1988.0,2780.0,3107.0,6687.0,24524.0,1998.0,2795.0,3117.0,6700.0,24538.0,2797.0
0,160000.0,2,2,1,40,1,-1,-1,-2,-2,-1,0.0,3685.0,0.0,0.0,0.0,660.0,3685.0,0.0,0.0,0.0,660.0,660.0
1,50000.0,1,2,1,42,0,0,0,0,0,0,12111.0,12911.0,13990.0,14356.0,14657.0,15013.0,1300.0,1300.0,600.0,532.0,600.0,494.0
1,70000.0,2,2,1,40,1,2,2,0,0,0,56922.0,60047.0,56884.0,57717.0,26342.0,26342.0,5500.0,0.0,2723.0,1062.0,936.0,943.0
0,260000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,4456.0,177.0,1406.0,1006.0,436.0,5860.0,177.0,1406.0,1006.0,440.0,5860.0,1306.0
1,10000.0,2,2,1,55,3,2,2,2,2,2,5358.0,6339.0,6111.0,7031.0,6780.0,7676.0,1200.0,0.0,1000.0,0.0,1000.0,0.0
1,50000.0,2,3,3,53,0,0,0,0,0,0,49326.0,50302.0,50036.0,48816.0,19587.0,18406.0,1803.0,2100.0,1500.0,1000.0,700.0,600.0
1,30000.0,1,2,1,57,0,0,0,0,0,0,24911.0,26241.0,27512.0,27831.0,28795.0,29285.0,1750.0,2000.0,1240.0,1200.0,1100.0,0.0
1,30000.0,2,3,1,42,0,0,0,0,0,0,75112.0,24530.0,13375.0,2592.0,30094.0,29147.0,1371.0,1210.0,1000.0,30000.0,1046.0,1390.0
0,270000.0,1,2,1,27,0,0,0,0,0,0,21256.0,19819.0,19200.0,18527.0,18413.0,18010.0,1618.0,1569.0,631.0,652.0,637.0,541.0
1,20000.0,1,3,2,59,2,2,2,2,4,3,16357.0,19074.0,18482.0,20329.0,19616.0,19303.0,3000.0,0.0,2300.0,0.0,0.0,0.0
1,70000.0,2,2,2,26,2,0,0,0,0,0,66087.0,67510.0,69007.0,61845.0,60184.0,66801.0,3120.0,3303.0,2800.0,2200.0,7600.0,0.0
1,20000.0,1,2,2,25,0,0,0,0,0,0,13896.0,12906.0,13983.0,10983.0,5400.0,0.0,2000.0,2500.0,2000.0,0.0,0.0,0.0
1,30000.0,1,2,1,23,2,2,2,2,2,2,28224.0,29276.0,28635.0,30127.0,30525.0,29793.0,1800.0,150.0,2250.0,1000.0,0.0,700.0
1,180000.0,1,1,1,35,1,2,2,2,2,2,133424.0,134835.0,131176.0,139976.0,138325.0,146136.0,5000.0,0.0,11000.0,700.0,10300.0,0.0
0,120000.0,1,1,2,27,0,0,0,0,0,0,117324.0,91457.0,94478.0,74807.0,76952.0,0.0,3500.0,5390.0,3200.0,3500.0,3000.0,77233.0
0,30000.0,1,2,3,40,2,0,0,0,0,2,2922.0,3869.0,4890.0,5975.0,6474.0,6225.0,1000.0,1090.0,1175.0,600.0,0.0,1000.0
0,200000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,326.0,645.0,586.0,600.0,485.0,0.0,645.0,586.0,600.0,485.0,0.0,0.0
0,140000.0,2,1,2,36,-1,-1,-1,0,0,-1,780.0,177.0,1170.0,390.0,0.0,930.0,177.0,1170.0,0.0,0.0,930.0,0.0
0,20000.0,1,3,2,27,-1,-1,-1,-1,-2,-2,390.0,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0
0,200000.0,1,1,2,31,0,0,0,-2,-2,-1,162018.0,121934.0,0.0,0.0,0.0,590.0,6000.0,0.0,0.0,0.0,590.0,61935.0
0,80000.0,2,3,0,37,-2,-2,-2,-2,-2,-2,7070.0,3087.0,5210.0,3882.0,4785.0,1000.0,3087.0,5215.0,3882.0,4785.0,1968.0,0.0
0,140000.0,2,3,2,23,0,0,0,0,0,0,100448.0,103990.0,104462.0,43810.0,44434.0,45251.0,5450.0,4200.0,1810.0,1765.0,2000.0,1665.0
0,70000.0,2,2,1,33,0,0,0,0,0,0,52901.0,43981.0,33439.0,24926.0,10681.0,7431.0,2011.0,1683.0,3160.0,3000.0,3000.0,5060.0
0,430000.0,2,1,2,39,-2,-1,-1,-1,-1,-1,673.0,4549.0,7566.0,987.0,4870.0,975.0,4576.0,7642.0,990.0,4889.0,981.0,317.0
0,30000.0,1,2,2,26,0,0,0,0,0,0,29160.0,30640.0,23583.0,24195.0,24546.0,-354.0,2015.0,1800.0,1200.0,551.0,0.0,28983.0
0,290000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,20565.0,8741.0,24250.0,97542.0,16950.0,0.0,8741.0,24257.0,97542.0,16950.0,0.0,21830.0
1,50000.0,1,2,2,43,0,0,0,0,0,0,29308.0,20491.0,20846.0,20247.0,19551.0,18617.0,2000.0,1340.0,1298.0,827.0,676.0,707.0
0,20000.0,2,2,2,21,0,0,0,0,0,0,19039.0,19684.0,18825.0,19876.0,20040.0,17755.0,1286.0,1416.0,1467.0,631.0,730.0,0.0
0,490000.0,1,1,1,42,0,0,0,0,0,0,497657.0,498379.0,498646.0,436116.0,438700.0,436436.0,18260.0,18529.0,15000.0,15500.0,15620.0,15420.0
0,180000.0,1,1,2,26,0,0,0,-1,-1,-1,24464.0,25332.0,11991.0,4394.0,200.0,200.0,1573.0,3007.0,4394.0,200.0,200.0,200.0
1,20000.0,1,2,2,21,0,0,2,0,0,-2,19277.0,20997.0,20200.0,20000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
1,50000.0,1,3,1,41,4,3,2,0,0,-1,52955.0,51847.0,50307.0,27707.0,28479.0,28979.0,0.0,0.0,0.0,974.0,31100.0,1200.0
0,160000.0,2,1,1,36,-2,-2,-2,-2,-2,-1,25386.0,2542.0,2916.0,4257.0,629.0,6267.0,2549.0,2916.0,4321.0,700.0,6267.0,1727.0
1,80000.0,2,1,2,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,120000.0,2,2,1,25,0,0,0,0,0,0,52109.0,43007.0,33481.0,28563.0,24065.0,2802.0,1565.0,3194.0,1200.0,6206.0,0.0,310.0
1,180000.0,2,3,1,61,0,0,0,0,0,0,20554.0,21560.0,22587.0,23599.0,24069.0,24573.0,1353.0,1380.0,1392.0,862.0,892.0,1000.0
0,180000.0,2,1,2,27,0,0,0,0,0,0,174546.0,175121.0,150710.0,135981.0,136064.0,137343.0,8269.0,6606.0,5000.0,4900.0,4900.0,4900.0
0,30000.0,2,2,2,22,0,-1,2,-1,-1,-1,1924.0,7096.0,2982.0,1732.0,3836.0,2461.0,7096.0,0.0,1732.0,3836.0,2461.0,3704.0
0,250000.0,2,1,2,43,0,0,0,0,0,0,93163.0,96024.0,90901.0,69927.0,71403.0,69948.0,4409.0,3023.0,2600.0,2700.0,2801.0,2500.0
0,60000.0,2,1,2,22,0,0,0,0,0,0,57484.0,59521.0,59674.0,56018.0,36350.0,18203.0,3000.0,3000.0,1500.0,790.0,1000.0,1000.0
0,70000.0,1,1,2,27,0,0,0,0,0,0,71201.0,70686.0,70195.0,71005.0,71135.0,69846.0,2691.0,21000.0,2500.0,2800.0,2800.0,2700.0
0,230000.0,1,1,1,47,0,0,0,0,0,0,143083.0,130011.0,83545.0,82638.0,26332.0,25425.0,6500.0,4579.0,4500.0,3000.0,1000.0,3000.0
0,100000.0,2,2,2,23,0,0,0,0,0,0,8002.0,7954.0,9777.0,10026.0,9657.0,9279.0,2000.0,2000.0,1000.0,504.0,1000.0,2000.0
1,230000.0,1,2,1,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,100000.0,2,2,2,26,1,2,0,0,2,2,6056.0,5810.0,6860.0,8337.0,8054.0,8921.0,0.0,1150.0,1600.0,0.0,1000.0,0.0
0,130000.0,2,2,1,49,1,-2,-1,-1,-2,-1,0.0,-390.0,390.0,0.0,-390.0,390.0,0.0,1560.0,0.0,0.0,1170.0,1170.0
0,20000.0,2,2,1,33,0,0,0,0,0,0,17287.0,13864.0,14534.0,9662.0,8091.0,0.0,1572.0,1242.0,1020.0,2000.0,0.0,0.0
0,140000.0,1,2,2,27,2,2,2,0,0,2,30121.0,33315.0,32485.0,33142.0,35443.0,34724.0,4000.0,0.0,1500.0,3000.0,0.0,1500.0
0,500000.0,1,1,1,62,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,1981.0,1700.0,0.0,0.0,0.0,1981.0,1700.0,13969.0
0,140000.0,2,1,2,29,0,0,0,0,0,0,51822.0,52960.0,57088.0,62868.0,65284.0,69663.0,2000.0,5000.0,6500.0,3000.0,5000.0,5000.0
0,200000.0,1,2,1,37,0,0,0,0,0,0,199669.0,204168.0,202381.0,172574.0,171795.0,170960.0,9300.0,7851.0,6400.0,6500.0,6537.0,6200.0
1,230000.0,1,2,2,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,300000.0,2,2,1,33,0,0,0,0,0,0,16260.0,11613.0,12893.0,10841.0,11900.0,0.0,1500.0,1513.0,1000.0,1059.0,0.0,0.0
1,380000.0,1,3,1,44,0,0,0,0,0,0,329877.0,309781.0,295550.0,277650.0,264217.0,238368.0,12055.0,9837.0,9154.0,9042.0,8515.0,7745.0
0,360000.0,1,2,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,110000.0,2,2,2,36,0,0,0,0,0,0,47819.0,48947.0,50330.0,50894.0,52175.0,53652.0,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0
0,120000.0,1,2,1,38,0,0,0,0,0,0,50441.0,41960.0,34024.0,30564.0,22702.0,23175.0,2000.0,1361.0,1000.0,824.0,851.0,812.0
0,170000.0,1,2,2,32,1,-2,-1,2,2,-2,-1000.0,-1000.0,1000.0,1000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1,190000.0,2,2,1,48,2,2,2,2,0,0,90128.0,92367.0,94227.0,91943.0,93546.0,95759.0,4500.0,4100.0,0.0,3500.0,3600.0,3500.0
0,240000.0,1,1,1,35,-2,-2,-2,-2,-2,-2,2007.0,21790.0,17102.0,13367.0,22659.0,22707.0,21817.0,1120.0,13434.0,22772.0,22820.0,8050.0
0,110000.0,1,2,2,24,0,0,0,0,0,0,74349.0,70338.0,71796.0,73253.0,74138.0,75691.0,3101.0,3187.0,3244.0,2700.0,2748.0,3331.0
0,80000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,340000.0,2,1,1,41,-1,2,-1,-1,2,-1,6814.0,6167.0,24386.0,3570.0,3094.0,14645.0,0.0,24386.0,3570.0,0.0,14645.0,4534.0
0,260000.0,2,2,1,46,-2,-2,-2,-2,-2,-2,0.0,135.0,0.0,0.0,109.0,945.0,135.0,0.0,0.0,109.0,945.0,9300.0
1,80000.0,2,2,2,26,3,2,2,2,2,2,45088.0,46040.0,46998.0,47929.0,46860.0,51931.0,2000.0,2000.0,2000.0,0.0,6000.0,0.0
0,70000.0,2,1,1,29,0,0,0,0,0,0,68532.0,69475.0,69582.0,69589.0,68728.0,69304.0,3300.0,3100.0,2800.0,2600.0,2940.0,3000.0
1,390000.0,2,2,1,43,2,2,2,0,0,0,78658.0,60152.0,40238.0,41366.0,37788.0,19025.0,4514.0,0.0,1528.0,0.0,1000.0,3574.0
0,50000.0,2,2,2,33,1,2,0,0,0,0,49633.0,48475.0,41848.0,40136.0,40626.0,41970.0,24.0,2039.0,1965.0,1455.0,2000.0,1877.0
0,50000.0,2,2,1,45,0,0,0,0,0,0,45390.0,46210.0,46549.0,20084.0,20264.0,19064.0,2321.0,1660.0,3000.0,1004.0,1003.0,627.0
0,320000.0,2,1,1,46,-1,-1,-1,-1,-1,-1,57593.0,534.0,2709.0,0.0,7779.0,0.0,534.0,2709.0,0.0,7779.0,0.0,417.0
0,280000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,10660.0,5123.0,8467.0,2510.0,591.0,14994.0,5123.0,8467.0,2510.0,591.0,14994.0,5000.0
0,20000.0,2,1,2,23,0,0,0,2,0,0,15573.0,17013.0,19413.0,14871.0,15478.0,16068.0,2000.0,3000.0,0.0,1000.0,1000.0,1000.0
1,220000.0,2,2,2,25,0,0,0,0,0,2,47588.0,47721.0,31027.0,31807.0,33966.0,33288.0,1479.0,1820.0,1600.0,2688.0,0.0,1500.0
0,200000.0,1,1,3,43,-1,-1,-1,-1,-1,0,9873.0,-709.0,10291.0,0.0,582.0,291.0,0.0,11000.0,0.0,873.0,0.0,291.0
0,280000.0,2,1,2,31,2,-1,-1,-2,-2,-2,103.0,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0
0,50000.0,1,2,2,22,2,2,2,0,0,0,50262.0,51040.0,35046.0,28893.0,28772.0,27521.0,2009.0,5.0,1200.0,2000.0,1100.0,3405.0
0,20000.0,2,1,2,23,0,0,-2,-1,0,0,6733.0,0.0,0.0,19132.0,19533.0,20235.0,0.0,0.0,19132.0,709.0,1027.0,600.0
1,30000.0,2,3,1,55,2,0,0,0,0,0,29278.0,30393.0,29785.0,30377.0,30155.0,31098.0,1600.0,1585.0,1377.0,1155.0,2600.0,0.0
0,180000.0,2,3,1,36,0,0,0,-1,0,0,8911.0,5838.0,-2.0,120442.0,90430.0,92325.0,1034.0,2.0,120444.0,3236.0,3352.0,3897.0
0,160000.0,1,2,1,52,-1,-1,2,-1,2,-1,390.0,780.0,390.0,1080.0,540.0,390.0,780.0,0.0,1080.0,0.0,390.0,390.0
0,50000.0,1,2,2,42,0,0,0,0,0,0,47689.0,42338.0,31539.0,17342.0,17541.0,18149.0,2000.0,1281.0,700.0,700.0,1000.0,1000.0
0,230000.0,2,4,2,30,0,0,0,0,0,0,168708.0,161074.0,151884.0,146113.0,147650.0,43703.0,10699.0,5080.0,10000.0,3560.0,45000.0,86000.0
1,110000.0,1,1,2,25,2,0,0,0,2,0,109887.0,99030.0,89317.0,80674.0,79311.0,81246.0,3500.0,6748.0,5700.0,0.0,3200.0,5700.0
0,50000.0,1,2,2,24,0,0,0,0,0,-1,49907.0,49355.0,34833.0,28614.0,29133.0,29340.0,1963.0,1539.0,1200.0,719.0,43945.0,1001.0
0,300000.0,2,2,1,49,-1,-1,-1,0,0,0,300.0,97.0,6497.0,5897.0,6005.0,0.0,97.0,6500.0,0.0,408.0,0.0,30000.0
0,150000.0,1,1,1,27,-1,-1,-1,-1,-2,-2,390.0,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0
1,20000.0,1,2,2,26,0,0,2,2,0,0,15481.0,18004.0,19121.0,18521.0,18615.0,19015.0,3100.0,1700.0,0.0,700.0,700.0,860.0
0,280000.0,2,1,1,32,0,0,0,0,0,0,137630.0,116209.0,117118.0,116689.0,117757.0,118432.0,6000.0,6000.0,5000.0,5000.0,4012.0,4779.0
0,80000.0,2,2,2,30,0,-1,-1,-1,0,-1,21072.0,2520.0,-3990.0,22193.0,21546.0,1922.0,2620.0,0.0,27194.0,1381.0,1922.0,2781.0
0,160000.0,2,1,2,33,-1,-1,-1,-1,-1,-1,5256.0,3290.0,1140.0,559.0,2065.0,450.0,3290.0,1140.0,559.0,2065.0,450.0,825.0
0,200000.0,2,2,1,32,-1,0,0,0,0,-1,11191.0,15940.0,20281.0,24540.0,24928.0,1532.0,6002.0,5000.0,4552.0,3131.0,1539.0,1027.0
0,50000.0,1,2,2,27,0,0,0,0,0,0,39487.0,37777.0,36496.0,33512.0,29854.0,28144.0,1600.0,2000.0,6416.0,4406.0,1014.0,3006.0
0,200000.0,2,1,1,41,-1,-1,-1,-1,-1,-1,4533.0,8756.0,3539.0,5529.0,10332.0,6894.0,8756.0,3539.0,5529.0,10332.0,6894.0,3188.0
1,60000.0,2,2,2,22,0,0,0,0,0,0,60330.0,60382.0,60264.0,46149.0,28990.0,30067.0,2500.0,2501.0,1506.0,1000.0,1500.0,2000.0
0,500000.0,1,1,1,47,-1,2,-1,0,0,-1,7233.0,2321.0,18261.0,16456.0,11225.0,36770.0,0.0,18261.0,0.0,0.0,40270.0,0.0
1,230000.0,2,1,1,43,-1,-1,-1,-1,-1,-2,390.0,390.0,0.0,780.0,0.0,0.0,390.0,0.0,780.0,0.0,0.0,0.0
0,80000.0,2,2,2,25,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,442.0,1102.0
1,350000.0,1,2,2,32,0,0,0,0,0,0,227873.0,228009.0,220450.0,190173.0,192649.0,197269.0,10156.0,9000.0,8700.0,7000.0,7600.0,7800.0
0,80000.0,1,2,1,36,-1,-1,0,0,0,0,9097.0,31091.0,34651.0,26569.0,20082.0,25535.0,31091.0,20000.0,5000.0,10000.0,10000.0,0.0
1,50000.0,1,2,2,27,2,2,2,2,2,2,48655.0,45570.0,44015.0,36724.0,45751.0,46497.0,460.0,5021.0,0.0,10000.0,2005.0,37.0
1,10000.0,1,1,2,22,0,0,-1,-1,-1,-1,2946.0,0.0,390.0,390.0,390.0,0.0,0.0,390.0,390.0,390.0,0.0,780.0
0,320000.0,2,3,1,44,1,-1,2,2,-1,-1,-1.0,507.0,507.0,-900.0,3750.0,3216.0,508.0,0.0,0.0,5330.0,3216.0,2041.0
1,210000.0,1,2,2,47,-2,-2,-2,-2,-2,-2,-163.0,-163.0,-163.0,-65167.0,-168.0,2999.0,0.0,0.0,5530.0,84332.0,21500.0,30000.0
0,110000.0,2,1,1,31,1,-2,-1,-1,0,0,0.0,0.0,638.0,225.0,225.0,0.0,0.0,638.0,225.0,0.0,0.0,0.0
0,300000.0,1,2,2,27,-1,-1,-1,-1,0,-1,1386.0,25051.0,9505.0,91527.0,80780.0,2694.0,25125.0,9565.0,91559.0,252.0,2694.0,1000.0
0,160000.0,1,1,2,29,1,-1,-1,-2,-2,-2,0.0,6285.0,0.0,0.0,0.0,0.0,6285.0,0.0,0.0,0.0,0.0,0.0
0,20000.0,1,2,1,40,1,2,2,0,0,0,15919.0,16939.0,16374.0,16604.0,16837.0,17357.0,1570.0,0.0,800.0,650.0,800.0,1000.0
0,50000.0,2,2,2,23,-1,0,0,0,0,0,1291.0,2075.0,2895.0,2698.0,2500.0,2296.0,1100.0,1181.0,300.0,300.0,300.0,250.0
0,50000.0,2,2,2,26,0,0,-1,0,-1,0,49028.0,49740.0,780.0,390.0,850.0,18460.0,2400.0,780.0,0.0,850.0,18000.0,1000.0
0,220000.0,2,1,2,27,-1,-1,-1,0,0,-1,471.0,5261.0,16436.0,16071.0,96.0,480.0,5272.0,17571.0,0.0,0.0,549.0,0.0
0,100000.0,1,1,2,31,0,0,2,2,-1,-1,27163.0,29408.0,29395.0,28895.0,105.0,955.0,3000.0,1000.0,0.0,1000.0,1000.0,1000.0
0,370000.0,2,1,1,31,-2,-1,0,0,0,0,0.0,229818.0,234379.0,239082.0,244124.0,243986.0,229818.0,8409.0,8500.0,8800.0,8800.0,14100.0
0,500000.0,2,3,1,50,0,0,0,0,-1,0,5310.0,5484.0,14539.0,13291.0,3645.0,4763.0,2703.0,10043.0,6065.0,3648.0,2003.0,1004.0
