0,1,2,3,4,5,6,7,8,9,10,11,uid
0,80000.0,1,2,2,27,1,-2,-2,-1,0,0,uid_29950
1,340000.0,1,2,2,30,0,0,0,0,0,0,uid_628
0,200000.0,2,1,2,59,0,0,0,0,0,0,uid_7877
0,20000.0,2,2,1,37,-1,-1,-1,-1,-1,0,uid_29824
0,40000.0,1,3,1,49,0,0,0,0,0,0,uid_29445
0,50000.0,2,2,1,48,0,0,0,0,0,0,uid_4003
0,420000.0,2,2,1,30,0,0,-1,0,0,-1,uid_6155
0,250000.0,1,1,1,40,0,0,0,0,0,0,uid_25795
0,140000.0,2,1,2,35,-1,2,-1,0,-1,-1,uid_8807
1,140000.0,2,2,1,60,2,2,0,0,0,0,uid_9595
0,180000.0,2,3,1,45,-1,-1,-1,-1,-1,-1,uid_5663
1,70000.0,2,2,2,40,2,0,0,0,0,0,uid_2310
0,50000.0,1,3,1,34,0,0,0,0,0,0,uid_29125
0,10000.0,1,2,1,41,-2,-2,-2,-2,-2,-2,uid_27632
1,50000.0,2,2,1,38,0,0,-2,-2,-2,-2,uid_24294
1,50000.0,2,2,2,40,0,0,0,0,0,0,uid_6967
0,80000.0,2,3,1,54,0,0,0,0,0,0,uid_26200
0,140000.0,2,1,1,56,0,0,0,0,0,0,uid_25551
0,90000.0,2,3,1,44,-1,-1,3,2,-1,-1,uid_27197
0,50000.0,1,3,2,34,-2,-2,-2,-2,-2,-2,uid_27108
1,500000.0,1,1,3,38,-2,-2,-2,-2,-2,-2,uid_249
1,20000.0,2,2,2,22,-1,0,0,-1,-1,-2,uid_26054
0,360000.0,2,1,2,29,-1,0,0,0,0,-1,uid_221
1,30000.0,2,1,2,25,3,2,0,0,0,0,uid_6918
0,50000.0,1,3,2,49,0,0,0,0,0,0,uid_248
0,90000.0,2,2,1,50,0,0,-1,0,0,2,uid_26153
0,200000.0,2,1,1,32,0,0,-1,-1,-2,-2,uid_3326
1,20000.0,1,2,2,27,1,3,2,2,2,2,uid_10888
0,60000.0,2,2,1,35,0,0,0,0,0,0,uid_4808
0,200000.0,2,1,1,50,-1,2,2,-1,0,-1,uid_2372
0,480000.0,2,2,1,35,0,0,0,0,0,0,uid_5304
0,30000.0,1,3,2,37,0,0,0,0,0,0,uid_6770
1,30000.0,1,3,1,33,2,0,0,0,0,0,uid_4213
0,160000.0,2,2,1,25,0,0,0,0,0,0,uid_26209
0,50000.0,2,3,2,30,0,0,2,0,0,0,uid_1921
0,110000.0,2,2,1,39,0,0,0,0,0,0,uid_2627
0,380000.0,2,2,1,43,1,-2,-2,-1,-1,-1,uid_25892
0,220000.0,2,1,1,36,0,0,0,2,0,0,uid_4996
0,80000.0,2,1,2,27,0,0,0,0,0,0,uid_2342
0,180000.0,2,3,2,33,1,-1,2,-1,-1,-2,uid_6286
0,580000.0,2,1,1,31,0,0,0,0,0,0,uid_7163
1,100000.0,2,2,1,39,2,2,0,0,0,0,uid_25047
0,100000.0,2,1,1,52,0,0,0,0,0,0,uid_33
1,300000.0,1,1,1,45,-1,-1,-1,-1,-1,-1,uid_10606
0,160000.0,2,3,1,36,1,-1,-1,-1,-1,-1,uid_3146
0,360000.0,1,2,2,40,-1,0,0,0,0,0,uid_10550
1,100000.0,1,4,1,52,0,0,0,0,0,0,uid_22685
0,470000.0,2,1,1,28,0,0,0,0,0,0,uid_26837
0,10000.0,1,3,2,22,1,-1,0,0,0,0,uid_28188
0,70000.0,2,2,1,28,0,0,0,0,0,0,uid_10455
0,460000.0,1,1,2,34,0,0,0,0,0,0,uid_23040
0,60000.0,2,2,1,35,0,0,0,0,0,3,uid_24384
0,50000.0,2,2,1,45,0,0,0,0,0,0,uid_6271
1,30000.0,2,3,1,29,2,2,2,2,2,0,uid_29239
0,210000.0,2,2,2,26,-1,-1,-1,-1,-1,-1,uid_24771
0,50000.0,2,2,2,47,0,0,0,0,0,0,uid_3370
0,140000.0,2,2,1,26,0,0,0,0,0,-1,uid_25216
1,30000.0,1,2,2,26,1,3,2,2,0,0,uid_22677
0,50000.0,1,3,1,47,-1,0,-1,-1,0,0,uid_9022
0,110000.0,2,2,2,24,0,0,0,2,0,0,uid_27438
1,50000.0,2,2,2,29,2,2,2,0,0,0,uid_3155
0,20000.0,2,1,2,24,0,0,0,0,0,0,uid_23255
1,60000.0,2,3,1,50,-1,-1,-1,-1,-1,-1,uid_28751
0,200000.0,2,1,1,28,-1,-1,-2,-2,-2,-2,uid_26334
0,30000.0,1,3,2,23,0,0,-2,-1,0,0,uid_6801
1,70000.0,1,2,2,41,2,2,2,3,3,2,uid_8451
1,320000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,uid_7740
0,190000.0,1,1,1,44,-1,-1,2,2,-2,-2,uid_3217
0,230000.0,2,1,2,29,1,-1,-1,-1,0,0,uid_7934
0,90000.0,2,1,2,25,-1,-1,-1,-1,0,0,uid_4936
0,30000.0,1,2,1,33,0,0,0,0,0,-1,uid_219
0,420000.0,1,1,1,60,0,0,0,0,0,0,uid_2751
0,50000.0,1,2,2,24,0,0,0,0,0,0,uid_25190
0,210000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,uid_25291
0,100000.0,1,2,1,40,0,0,0,-2,-2,-2,uid_28245
0,150000.0,1,5,1,34,0,0,0,0,0,0,uid_27676
0,500000.0,1,1,2,31,-2,-2,-1,0,-1,-1,uid_28693
0,200000.0,2,2,2,33,-1,2,2,-2,-2,-1,uid_22897
0,200000.0,2,1,2,28,-1,-1,-1,0,-1,0,uid_26707
1,280000.0,1,1,1,42,0,0,0,0,0,0,uid_7615
1,100000.0,2,1,2,26,-1,-1,-2,-2,-2,-2,uid_29201
1,50000.0,1,2,2,44,0,0,0,0,0,0,uid_27263
0,320000.0,2,2,2,26,0,0,0,0,0,0,uid_29743
0,310000.0,2,1,1,47,-2,-2,-2,-2,-2,-2,uid_7744
0,220000.0,2,1,1,32,1,2,0,0,2,2,uid_1588
1,30000.0,1,2,2,43,2,2,2,2,2,2,uid_25368
0,20000.0,1,2,2,32,0,0,0,0,0,0,uid_9609
0,220000.0,1,1,2,34,0,0,0,0,0,0,uid_25789
1,500000.0,1,2,1,49,-1,-1,2,-1,-1,-1,uid_24310
0,70000.0,1,3,2,34,0,0,0,0,0,0,uid_4633
0,130000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,uid_2731
0,180000.0,2,1,1,45,0,0,0,0,2,0,uid_5568
0,20000.0,1,2,2,34,1,2,0,0,0,0,uid_10548
0,80000.0,1,2,1,44,-1,-1,0,-1,0,0,uid_9485
0,230000.0,1,1,2,45,0,0,0,0,0,0,uid_10764
0,100000.0,2,1,2,25,1,-1,-1,-1,-1,-2,uid_26097
0,350000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,uid_23272
0,30000.0,2,2,2,25,0,0,0,0,-2,-2,uid_2256
0,210000.0,1,2,1,41,1,2,0,0,0,0,uid_4773
0,30000.0,2,3,2,22,0,0,-1,0,0,-1,uid_4235
0,140000.0,2,2,1,26,0,0,0,0,0,0,uid_1570
0,180000.0,2,2,1,46,-2,-2,-2,-2,-2,-2,uid_22623
0,210000.0,1,1,1,36,0,0,-1,-1,-1,-1,uid_22700
0,150000.0,2,2,3,41,1,-2,-2,-1,-1,-1,uid_26179
0,200000.0,2,1,2,36,1,-2,-1,-1,-1,-1,uid_6488
0,360000.0,2,2,2,25,2,2,2,2,2,2,uid_24985
0,80000.0,1,2,2,43,0,0,0,2,2,2,uid_24924
0,300000.0,2,3,1,41,1,-1,-1,-1,-2,-1,uid_23983
0,210000.0,2,1,1,33,-2,-2,-2,-2,-2,-2,uid_10293
0,10000.0,2,1,1,23,0,0,0,0,0,0,uid_26959
0,160000.0,2,3,1,41,1,2,2,2,0,0,uid_3984
0,80000.0,1,2,1,32,0,0,0,0,0,0,uid_281
0,130000.0,1,2,2,27,0,0,0,0,0,0,uid_24678
0,500000.0,2,1,2,34,-1,0,0,0,0,0,uid_4599
1,20000.0,1,2,2,27,0,0,-1,-1,0,0,uid_540
1,100000.0,1,2,2,34,2,2,2,2,2,2,uid_10440
0,10000.0,1,1,2,24,0,0,2,0,0,0,uid_5017
0,150000.0,2,2,2,32,6,5,4,3,2,2,uid_3982
0,20000.0,2,2,2,22,0,0,0,0,0,0,uid_7460
0,50000.0,1,2,2,47,0,0,0,0,-1,0,uid_41
0,140000.0,2,2,1,45,0,0,0,2,2,2,uid_6710
0,290000.0,1,3,1,50,0,0,0,0,-1,0,uid_1155
0,10000.0,1,2,1,59,0,0,0,0,0,0,uid_23475
0,500000.0,2,1,1,44,-1,-1,-1,-1,-1,-1,uid_29123
0,230000.0,2,2,1,34,2,-1,-1,-1,-1,-1,uid_24020
1,100000.0,2,2,1,40,1,2,2,-1,0,-1,uid_317
1,100000.0,1,1,2,32,-1,-1,-1,-1,2,-1,uid_1021
1,50000.0,1,3,1,55,0,0,0,2,2,-2,uid_9703
0,150000.0,1,2,1,35,1,-2,-2,-2,-2,-2,uid_29841
0,100000.0,1,2,1,29,2,2,2,3,3,2,uid_10790
0,580000.0,1,1,2,32,-1,0,0,0,0,0,uid_27529
1,320000.0,1,1,1,48,2,2,2,2,2,2,uid_10234
0,20000.0,1,1,2,25,0,0,0,0,0,0,uid_3378
0,330000.0,2,2,1,31,-1,0,-1,-1,-1,-1,uid_6081
0,30000.0,2,2,2,22,0,0,0,0,0,0,uid_9470
0,200000.0,1,1,2,26,-2,-2,-1,0,0,0,uid_3781
0,300000.0,2,2,2,39,-1,-1,-1,-1,-1,-1,uid_2793
1,20000.0,1,2,2,23,-1,-1,0,-1,0,-1,uid_2775
0,70000.0,1,2,2,38,0,0,2,0,0,0,uid_6432
0,130000.0,1,2,2,25,0,0,0,0,0,0,uid_3923
0,20000.0,2,1,2,25,1,2,0,0,0,0,uid_1741
0,60000.0,2,2,1,29,0,0,0,0,0,0,uid_4597
0,180000.0,1,2,2,39,-1,-1,-1,-1,-1,0,uid_26881
0,240000.0,2,2,1,35,-2,-2,-2,-2,-2,-2,uid_25229
0,300000.0,1,1,2,29,-2,-2,-2,-2,-2,-1,uid_6321
1,80000.0,1,2,2,29,2,0,0,2,0,0,uid_24178
0,520000.0,1,1,2,34,0,0,0,0,0,0,uid_23484
1,50000.0,2,1,2,22,2,2,2,0,0,0,uid_11020
0,170000.0,1,1,1,36,0,0,0,0,2,-1,uid_3425
0,360000.0,2,3,3,58,0,0,0,-2,-2,-2,uid_5393
0,240000.0,2,1,2,40,0,0,0,0,0,0,uid_23053
1,20000.0,1,2,1,49,2,2,2,2,0,0,uid_26496
0,200000.0,2,3,2,43,0,0,0,-1,-1,-1,uid_9017
0,380000.0,1,1,1,40,0,0,2,0,0,0,uid_8741
0,100000.0,2,1,2,30,0,0,0,0,0,0,uid_23462
0,50000.0,2,1,2,28,0,0,0,0,0,2,uid_25955
0,50000.0,2,3,1,51,0,0,0,0,0,0,uid_7086
0,230000.0,1,2,1,35,0,0,2,0,0,0,uid_25089
1,100000.0,1,2,2,29,2,2,3,2,2,2,uid_26370
1,80000.0,1,2,1,36,2,2,4,4,3,2,uid_23429
0,50000.0,2,3,1,52,3,2,0,0,0,0,uid_813
0,60000.0,2,3,1,66,0,0,2,2,4,4,uid_26038
0,150000.0,1,1,2,23,0,0,0,0,0,0,uid_26419
0,200000.0,2,2,1,32,1,-1,2,-1,2,2,uid_25298
0,270000.0,2,3,2,30,1,-1,-1,-1,-1,-1,uid_5642
0,50000.0,1,1,1,44,-1,0,0,0,0,0,uid_996
0,150000.0,1,2,2,36,2,3,2,2,2,2,uid_1269
0,30000.0,1,2,2,26,1,-1,-1,2,0,0,uid_8950
0,50000.0,1,3,3,59,0,0,0,0,0,0,uid_11094
0,100000.0,1,1,1,25,-1,0,0,0,-2,-2,uid_4959
0,200000.0,1,4,2,28,-1,-1,-1,-1,-1,0,uid_25879
0,240000.0,1,2,1,33,-1,-1,-1,-1,-1,-1,uid_10001
0,350000.0,1,3,2,36,-1,-1,-1,-1,-1,-1,uid_25669
1,80000.0,2,2,2,36,2,2,2,0,0,0,uid_27486
1,90000.0,2,3,1,25,-1,-1,-1,-1,0,-1,uid_27054
0,160000.0,2,2,1,60,-2,-2,-2,-2,-2,-2,uid_6493
0,300000.0,2,1,2,29,-1,-1,-1,-1,-1,-2,uid_25832
0,320000.0,1,1,1,40,0,0,0,0,0,0,uid_10893
0,370000.0,1,1,2,37,-2,-2,-2,-2,-2,-2,uid_4263
0,120000.0,2,2,2,27,0,0,0,0,0,-1,uid_757
1,120000.0,1,2,2,27,0,0,0,0,0,0,uid_2472
0,220000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,uid_25613
0,310000.0,2,2,2,33,0,0,0,0,0,0,uid_2054
0,50000.0,2,1,2,23,0,0,0,0,0,0,uid_10033
0,420000.0,2,2,2,26,0,0,0,0,0,0,uid_9104
0,40000.0,1,1,2,31,0,0,0,0,0,0,uid_6373
0,230000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,uid_7832
1,90000.0,1,3,1,49,2,2,2,2,2,2,uid_27336
0,210000.0,1,1,2,31,0,0,0,0,0,0,uid_4323
1,600000.0,1,1,1,53,2,2,0,0,0,0,uid_5094
1,20000.0,2,2,2,22,0,-1,2,-1,-1,-2,uid_8548
0,50000.0,2,2,1,41,0,0,0,0,0,0,uid_6622
0,20000.0,1,3,3,46,0,0,-1,0,-1,-1,uid_1775
0,320000.0,1,2,2,28,0,0,0,0,0,0,uid_506
0,90000.0,2,2,2,32,-2,-2,-2,-2,-2,-2,uid_4153
0,500000.0,2,2,1,48,0,0,0,0,0,0,uid_8816
0,90000.0,2,3,1,45,0,0,0,0,0,0,uid_29837
0,80000.0,2,2,1,37,1,2,0,0,0,2,uid_28553
0,110000.0,2,2,2,32,-1,-1,-1,0,-1,-1,uid_5809
0,60000.0,2,2,1,48,0,0,0,-1,0,0,uid_287
1,20000.0,1,2,1,31,1,2,0,0,0,0,uid_5866
0,50000.0,1,2,2,23,0,0,0,0,0,0,uid_3442
0,390000.0,2,2,2,33,0,0,0,0,0,0,uid_29493
0,120000.0,2,3,1,38,0,0,0,0,0,0,uid_29246
0,200000.0,1,1,2,33,-1,-1,-1,-1,-1,0,uid_26314
0,230000.0,1,1,1,39,-1,-1,-1,-1,-1,-1,uid_25563
0,200000.0,1,2,1,37,-1,-1,-1,-1,-1,-1,uid_1701
0,20000.0,1,2,1,47,0,0,0,0,0,0,uid_7315
1,290000.0,2,1,2,29,1,-2,-2,-2,-2,-2,uid_10545
0,250000.0,2,2,1,31,1,-2,-2,-1,-1,-1,uid_25525
0,110000.0,1,2,2,41,0,0,0,0,0,0,uid_10365
0,130000.0,1,2,2,30,0,0,0,0,2,2,uid_28707
0,180000.0,2,1,1,29,1,2,0,0,0,0,uid_25997
0,210000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,uid_9847
0,130000.0,1,2,2,27,0,0,0,-2,-2,-2,uid_22985
0,80000.0,2,2,1,29,0,0,2,0,0,0,uid_10870
0,90000.0,1,3,1,62,0,0,-1,0,0,0,uid_23798
1,100000.0,2,2,1,42,-1,0,0,0,0,0,uid_7728
0,140000.0,2,2,2,24,0,0,0,0,0,0,uid_23370
0,230000.0,2,4,2,34,0,0,0,-1,-1,-1,uid_6511
0,350000.0,2,2,1,38,0,0,0,0,0,0,uid_27876
0,180000.0,2,1,2,27,1,-1,-1,-1,-1,-1,uid_28334
0,50000.0,1,2,2,25,0,0,0,0,0,0,uid_2458
0,110000.0,2,3,1,52,1,-2,-1,-1,-2,-2,uid_5578
0,180000.0,2,2,2,25,0,0,0,-2,-1,0,uid_27297
0,160000.0,2,1,2,29,1,-1,-1,-1,-1,-1,uid_10063
0,50000.0,1,2,1,26,0,0,0,0,0,0,uid_6121
0,260000.0,1,1,1,45,0,0,0,0,0,0,uid_29162
0,500000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,uid_10416
0,120000.0,2,2,2,24,0,0,0,0,0,0,uid_8638
0,180000.0,2,2,1,36,-1,-1,-1,-2,-2,-2,uid_28234
0,20000.0,2,2,1,30,0,0,-2,-2,-1,0,uid_23876
0,160000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,uid_474
0,170000.0,2,2,1,42,0,0,0,0,0,0,uid_1236
0,20000.0,1,2,2,22,0,0,0,2,0,0,uid_4386
1,200000.0,2,3,1,26,0,0,0,0,0,0,uid_2275
0,30000.0,2,2,2,23,2,0,0,0,0,0,uid_10690
0,50000.0,2,3,2,55,0,0,0,0,0,0,uid_6627
0,160000.0,2,2,1,42,1,-2,-1,-1,-1,-1,uid_4529
0,200000.0,2,2,2,42,-1,-1,0,0,-2,-1,uid_27042
0,380000.0,2,3,2,31,-1,-1,-1,-1,-1,-1,uid_6481
0,120000.0,2,3,1,40,0,0,0,0,0,0,uid_10395
0,50000.0,2,1,2,25,0,0,-1,0,0,0,uid_8077
1,40000.0,2,2,2,25,0,0,0,0,0,0,uid_28546
0,500000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,uid_6105
1,150000.0,2,1,1,33,2,2,2,2,2,2,uid_9791
0,210000.0,2,1,2,44,0,0,0,0,0,0,uid_27829
1,260000.0,2,1,2,28,0,0,0,0,0,0,uid_28082
0,450000.0,1,1,2,34,-1,-1,-1,-1,-1,-1,uid_1342
0,180000.0,1,3,2,29,-2,-2,-2,-2,-2,-1,uid_10837
1,450000.0,1,1,1,40,1,-2,-2,-2,-2,-2,uid_24058
0,460000.0,2,2,2,33,0,0,-1,-1,-1,-1,uid_1767
0,120000.0,1,2,1,58,-1,-1,-1,-1,-1,-1,uid_29339
1,200000.0,2,2,1,43,2,2,2,2,-1,-1,uid_7345
1,90000.0,2,2,2,25,2,0,0,0,0,0,uid_28545
1,10000.0,1,2,2,23,-1,0,-1,-1,-1,0,uid_9647
0,50000.0,2,1,2,26,0,0,-1,0,0,-1,uid_7466
0,180000.0,2,1,2,27,0,0,0,0,0,0,uid_23712
0,150000.0,2,2,2,30,0,0,2,2,2,2,uid_5785
1,60000.0,2,1,2,24,-1,-1,-1,-1,-2,-1,uid_1670
0,80000.0,2,2,2,29,0,0,0,0,0,0,uid_3497
0,120000.0,2,2,2,43,-1,-1,-1,-1,-1,-1,uid_4892
0,80000.0,2,1,2,23,0,0,0,0,0,0,uid_3472
0,20000.0,1,2,2,28,0,0,0,0,0,0,uid_4156
1,120000.0,2,1,2,33,-1,-1,-1,-1,-1,2,uid_29257
1,30000.0,2,3,1,40,2,2,2,0,0,0,uid_3769
0,160000.0,2,1,1,35,1,-2,-2,-2,-1,-1,uid_10272
1,80000.0,2,1,2,26,0,0,2,2,2,2,uid_8790
1,50000.0,1,2,2,29,0,0,0,-2,-2,-2,uid_9062
0,80000.0,2,3,1,57,0,0,-2,-1,0,0,uid_1950
0,250000.0,2,1,2,29,0,0,0,0,0,0,uid_5748
0,140000.0,2,3,1,30,0,0,0,0,2,0,uid_27612
0,80000.0,1,2,2,32,0,0,0,0,0,0,uid_5299
0,200000.0,1,2,1,41,0,0,2,0,0,0,uid_10542
0,150000.0,2,3,1,39,2,2,2,0,0,0,uid_5077
0,480000.0,2,1,2,27,-1,0,0,0,0,0,uid_26699
1,160000.0,2,2,2,25,2,2,2,2,2,0,uid_23958
0,160000.0,2,2,2,39,-1,-1,-1,-1,-1,-1,uid_22516
1,110000.0,2,3,2,46,0,0,0,0,0,0,uid_25067
1,160000.0,2,2,1,25,-1,-1,-1,-1,0,0,uid_6291
1,50000.0,2,1,2,25,1,-2,-2,-2,-2,-1,uid_10105
0,190000.0,1,1,2,35,0,0,0,0,0,0,uid_24039
1,140000.0,2,1,2,31,-2,-2,-2,-2,-2,-1,uid_26584
0,100000.0,2,3,1,43,2,2,0,0,0,0,uid_26385
0,240000.0,2,2,2,25,0,0,0,0,0,0,uid_29044
0,50000.0,1,3,1,51,0,0,0,0,0,0,uid_22890
0,180000.0,1,2,1,40,-1,-1,-1,-1,-1,-1,uid_5657
0,510000.0,1,1,1,35,-2,-1,0,0,-2,-1,uid_4551
0,270000.0,1,1,2,34,-1,-1,0,-1,-1,-1,uid_477
1,30000.0,2,3,1,46,2,2,2,2,3,2,uid_10957
1,50000.0,1,3,1,30,0,0,0,0,0,0,uid_584
0,30000.0,2,2,2,26,0,0,0,0,0,0,uid_7029
1,110000.0,2,2,1,46,0,-1,-1,-1,-1,-1,uid_751
0,470000.0,2,1,2,32,1,-2,-2,-1,-1,0,uid_25933
0,50000.0,2,2,2,26,0,0,0,0,0,0,uid_26567
1,480000.0,2,2,2,31,-1,-1,-1,-1,-1,-1,uid_29367
0,140000.0,2,1,1,30,1,-2,-2,-2,-2,-2,uid_10833
1,20000.0,2,1,2,22,-1,2,2,2,0,0,uid_9892
0,230000.0,1,2,1,36,-2,-2,-2,-1,0,-1,uid_3057
0,260000.0,2,2,1,45,-1,-1,-1,-1,-1,-1,uid_29648
0,20000.0,1,2,2,63,2,2,4,4,4,4,uid_24761
0,60000.0,2,2,2,34,2,0,0,0,0,-1,uid_26940
0,20000.0,2,1,2,46,0,0,0,0,0,0,uid_9545
0,610000.0,1,1,2,31,0,-1,2,-1,-1,-1,uid_8201
0,200000.0,2,1,1,27,-1,-1,-1,-1,-1,-1,uid_10065
0,30000.0,1,2,2,51,0,0,0,0,0,0,uid_2280
0,50000.0,1,3,1,59,1,2,0,0,0,0,uid_27706
0,200000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,uid_23418
0,200000.0,1,1,2,30,-2,-1,0,0,0,2,uid_2580
0,50000.0,1,1,2,29,1,2,2,2,2,2,uid_28267
0,50000.0,1,2,1,47,0,0,0,0,0,0,uid_29740
0,150000.0,1,3,2,31,-1,-1,-1,-1,-1,-1,uid_23189
0,20000.0,1,2,1,30,-1,-1,-1,-1,-1,-1,uid_27539
0,500000.0,2,1,1,36,-1,-1,-1,0,0,-1,uid_9832
1,30000.0,2,2,2,23,0,0,0,0,0,0,uid_4318
0,80000.0,2,2,2,25,0,0,0,0,0,0,uid_6750
0,50000.0,1,2,1,48,1,2,2,2,2,0,uid_28256
1,90000.0,1,3,2,28,0,0,2,0,0,0,uid_25967
0,480000.0,2,1,2,48,-2,-2,-2,-2,-2,-2,uid_1105
0,500000.0,1,2,1,31,0,0,0,0,0,0,uid_4455
0,50000.0,2,2,1,36,-1,-1,-2,-2,-2,-2,uid_1015
0,230000.0,1,2,1,36,0,0,0,0,0,0,uid_27969
0,150000.0,1,2,2,29,0,0,0,0,0,0,uid_7075
0,170000.0,2,1,2,30,0,0,0,0,0,0,uid_8108
0,140000.0,1,3,1,59,0,0,0,0,2,0,uid_22865
1,100000.0,2,3,1,36,2,2,2,2,2,2,uid_27468
1,20000.0,1,2,2,26,1,5,4,3,2,0,uid_3607
1,10000.0,1,3,1,46,-1,2,2,4,3,2,uid_8610
0,60000.0,2,3,1,48,0,0,0,0,0,0,uid_26785
0,20000.0,1,2,1,45,-1,-1,-1,-1,-2,-2,uid_29671
0,20000.0,2,2,1,28,0,0,0,0,0,0,uid_2517
0,300000.0,1,1,1,42,-1,-1,-1,-2,-2,-2,uid_27491
0,350000.0,1,2,1,42,0,0,0,0,0,0,uid_8121
0,340000.0,2,2,1,48,0,0,0,0,0,0,uid_25333
0,100000.0,2,2,1,36,-1,0,-1,-1,-1,-1,uid_9455
0,260000.0,2,2,1,27,0,0,0,0,0,0,uid_6382
0,90000.0,2,2,1,32,0,0,0,0,0,0,uid_10349
1,260000.0,2,1,2,25,-1,2,-1,0,0,0,uid_6924
0,280000.0,1,2,2,47,0,0,0,0,0,0,uid_2844
0,180000.0,1,2,1,46,0,0,0,0,0,0,uid_24886
0,50000.0,1,3,2,24,-1,-1,-1,-1,0,0,uid_391
0,320000.0,1,2,1,34,0,0,0,0,0,0,uid_3517
0,150000.0,2,2,2,29,-1,-1,-1,-2,-1,-1,uid_8715
1,230000.0,2,1,2,26,-1,-1,-2,-2,-2,-2,uid_25794
0,350000.0,2,1,1,50,-1,-1,-1,-1,-1,-1,uid_4211
0,50000.0,1,2,2,23,0,0,0,0,0,0,uid_23071
1,50000.0,2,2,2,22,1,2,0,0,0,0,uid_22615
1,20000.0,2,2,1,44,8,7,6,5,4,3,uid_25684
1,70000.0,1,2,1,48,0,0,0,0,0,-1,uid_6724
0,40000.0,1,2,2,23,2,2,0,0,0,0,uid_9388
0,290000.0,2,1,1,39,1,-1,-1,0,0,-1,uid_25749
1,200000.0,2,2,2,33,0,0,0,0,0,0,uid_11139
0,110000.0,2,2,1,42,2,2,2,2,2,0,uid_2215
0,50000.0,2,3,1,52,0,0,0,0,-1,2,uid_28347
0,80000.0,2,2,2,47,-1,2,-1,-1,0,-1,uid_7732
0,20000.0,1,3,2,24,1,2,0,0,0,0,uid_3
0,150000.0,1,1,1,30,1,-1,2,-1,-1,-1,uid_29062
1,60000.0,1,2,1,56,0,0,0,0,0,0,uid_2512
0,30000.0,2,3,1,56,1,3,2,2,2,2,uid_8683
0,320000.0,1,1,2,38,-1,-1,-1,-1,-1,-1,uid_1297
0,250000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,uid_28236
0,20000.0,1,2,2,26,0,0,0,2,0,0,uid_28886
0,490000.0,1,1,1,42,0,0,0,0,0,0,uid_23704
0,140000.0,2,1,2,32,0,0,0,0,2,2,uid_27599
1,360000.0,2,2,2,35,-2,-2,-2,-2,-2,-2,uid_9724
0,360000.0,1,3,1,46,-2,-2,-2,-2,-2,-2,uid_27949
0,290000.0,2,3,2,35,0,0,0,0,0,0,uid_29008
0,50000.0,1,3,1,39,0,0,-2,-2,-2,-2,uid_3543
0,60000.0,2,1,1,39,0,0,2,0,0,0,uid_28721
0,240000.0,2,1,2,35,0,0,0,0,0,0,uid_26473
0,200000.0,2,1,1,40,1,-2,-2,-2,-2,-2,uid_1845
0,60000.0,1,3,1,50,0,0,0,0,0,0,uid_1422
0,260000.0,2,1,1,42,-1,-1,-1,-2,-2,-2,uid_5464
0,50000.0,1,3,2,58,0,0,0,0,0,0,uid_23892
0,20000.0,2,2,2,46,8,7,6,5,4,3,uid_26884
0,70000.0,1,3,1,30,0,0,0,0,0,0,uid_2009
0,50000.0,1,2,2,29,0,0,0,0,0,0,uid_27060
0,360000.0,2,1,2,27,0,0,0,0,0,0,uid_27527
0,150000.0,1,2,1,37,0,0,0,0,0,0,uid_3911
0,150000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,uid_6167
0,500000.0,2,5,1,32,-1,-1,-1,-1,0,0,uid_8433
0,360000.0,2,2,2,43,-2,-2,-2,-2,-2,-2,uid_26366
0,10000.0,1,2,2,29,0,0,0,-1,0,0,uid_28442
0,170000.0,2,1,1,52,-2,-1,0,0,-1,-1,uid_28980
0,230000.0,1,2,1,50,-2,-2,-2,-2,-2,-2,uid_1083
1,420000.0,2,1,1,39,0,0,0,0,0,0,uid_28083
0,320000.0,2,2,1,37,2,2,2,2,2,2,uid_7713
0,150000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,uid_9653
0,100000.0,1,3,1,49,0,0,-2,-2,-2,-2,uid_1
0,30000.0,1,2,2,44,1,-2,-2,-2,-2,-2,uid_27882
1,360000.0,2,2,1,48,-2,-2,-2,-2,-2,-2,uid_27836
0,30000.0,2,3,2,51,0,0,0,0,0,-1,uid_23568
1,140000.0,1,1,2,37,0,-1,0,0,0,0,uid_23600
0,190000.0,1,3,1,44,-1,2,-1,2,-1,0,uid_24281
0,170000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,uid_2125
1,110000.0,1,1,1,33,0,0,0,-2,-2,-2,uid_9526
0,50000.0,2,2,2,24,0,0,0,0,-1,-1,uid_28019
0,350000.0,1,1,1,41,0,0,0,0,0,0,uid_8401
0,480000.0,2,1,1,38,0,0,0,0,0,0,uid_3126
