lumpy,x,y,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
0,90.25,24.25,35.1,13.3,0.0,2.2,4.0,11.7,18.3,25.0,14.9,0.6,146,2,13369.15308,343.0101898
0,26.25,24.25,20.3,16.1,8.79,3.0,2.2,3.5,11.5,19.6,5.7,0.0,175,9,8.099295411,0.0
0,43.25,44.25,76.4,8.0,27.23,0.4,17.7,-6.0,-2.0,2.0,4.7,11.07,167,4,460.5346701,0.003903325
0,71.75,63.75,76.3,6.2,31.0,0.0,23.7,-24.2,-21.1,-18.0,1.2,14.89,151,6,0.003880486,9.39e-05
1,26.12628,41.24761,74.9,6.9,18.19,0.7,40.2,-0.1,3.4,6.9,6.4,9.76,160,2,216.4166267,0.0
0,120.75,49.75,27.3,11.7,31.0,0.1,1.7,-33.5,-27.6,-21.8,0.4,0.99,169,3,70.29385444,0.0
0,80.25,64.75,92.0,6.4,31.0,0.0,24.4,-25.3,-22.1,-18.9,1.1,19.71,147,4,0.004111546,0.000760934
0,37.25,32.75,49.1,10.7,10.53,1.6,11.4,2.8,8.1,13.5,7.6,7.73,180,9,17.43566717,0.0
0,164.75,61.25,64.0,7.4,31.0,0.0,29.2,-21.5,-17.8,-14.1,1.6,6.65,157,3,0.0,0.0
0,134.75,43.75,48.1,6.3,31.0,0.5,11.0,-17.7,-14.5,-11.4,1.3,4.45,153,4,3.080340951,0.000120609
0,79.25,23.25,11.1,14.7,0.0,2.8,0.2,9.9,17.2,24.6,10.9,0.01,167,3,5932.906216,1283.120757
0,137.25,45.75,42.5,7.4,31.0,0.7,29.1,-17.7,-14.0,-10.3,1.1,5.47,164,4,1.100961609,0.000300708
0,68.75,67.25,95.8,4.9,31.0,0.0,19.9,-23.7,-21.2,-18.8,1.1,16.69,145,3,0.001215008,0.004415503
0,104.25,36.75,43.3,10.3,31.0,0.7,1.7,-13.8,-8.6,-3.5,0.6,1.42,202,3,164.6718018,0.0
0,60.75,47.25,60.3,9.5,31.0,0.3,5.9,-19.1,-14.3,-9.6,1.7,7.22,160,8,52.3050556,0.004868486
0,106.75,21.75,86.3,3.8,0.06,1.6,14.0,9.5,11.4,13.3,9.9,7.56,168,4,194.9892768,1953.163617
1,25.521944,42.025833,80.7,7.2,23.33,0.5,36.6,-2.3,1.3,4.9,5.7,7.0,155,2,286.0397247,8.22744298
0,49.75,64.25,76.9,7.2,31.0,0.0,37.0,-20.1,-16.5,-12.9,1.7,20.86,158,4,1.045122328,0.000143822
0,75.75,39.25,41.1,10.1,30.78,0.5,0.5,-12.1,-7.0,-2.0,2.1,0.96,189,3,6466.818467,0.0
0,95.75,76.25,59.9,7.3,31.0,0.0,12.0,-33.9,-30.2,-26.6,0.6,14.04,156,3,0.0,0.0
0,40.25,48.25,81.6,5.2,28.91,0.2,32.6,-8.1,-5.5,-2.9,3.7,14.5,160,2,530.4288079,0.000153389
1,19.862788,41.383256,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,23.7703,40.5903,72.4,6.6,15.52,0.8,39.8,0.9,4.2,7.5,6.2,7.64,109,4,396.8667169,4.012473857
0,111.75,73.25,64.9,5.9,31.0,0.0,26.9,-37.2,-34.2,-31.3,0.4,15.91,148,6,1.651984987,0.001648078
0,81.75,28.25,34.4,13.4,2.31,1.8,16.2,6.8,13.5,20.2,9.7,1.11,155,4,3173.274114,2863.727101
1,53.545054,52.445971,61.6,8.0,31.0,0.3,20.8,-17.9,-13.9,-9.9,1.6,10.37,162,3,269.2026534,0.001075277
0,92.25,61.75,75.6,7.7,31.0,0.0,23.0,-32.0,-28.1,-24.3,0.5,7.48,156,4,9.614245156,5.38e-05
0,30.75,56.75,90.9,5.5,29.66,0.0,60.9,-9.3,-6.5,-3.8,3.8,24.11,154,4,56.37170454,2.24e-05
0,89.25,26.25,37.5,13.1,0.0,2.0,6.2,11.2,17.7,24.3,14.6,0.65,148,2,21915.80871,62.77698427
0,83.75,44.25,43.3,10.9,31.0,0.3,6.2,-28.2,-22.7,-17.3,0.2,3.57,153,3,5.640919182,0.0
1,46.412839,42.06005,68.7,8.3,31.0,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16,103,4,1413.43321,0.023754296
0,104.25,75.75,52.9,6.6,31.0,0.0,13.4,-35.8,-32.5,-29.2,0.5,13.66,165,9,5.460862525,0.00026858
0,79.75,24.25,16.9,15.4,1.11,2.5,1.0,7.8,15.5,23.2,10.1,0.03,164,2,6123.17568,1699.214893
0,77.25,58.25,61.1,7.9,31.0,0.0,10.4,-27.0,-23.0,-19.1,0.9,8.0,154,4,9.130428639,4.13e-05
1,19.92765,40.3604,73.3,8.3,12.07,1.0,141.6,2.2,6.3,10.5,7.2,11.79,176,4,391.6788941,0.0
0,101.25,57.75,69.2,10.3,31.0,0.0,9.1,-34.3,-29.1,-24.0,0.5,8.43,158,4,8.053018566,1.63e-05
1,19.583,42.96,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
0,83.75,43.25,43.5,12.0,31.0,0.4,4.4,-28.6,-22.6,-16.6,0.0,2.37,206,4,615.9833721,0.0
0,90.25,54.25,60.7,11.1,31.0,0.2,6.4,-31.7,-26.1,-20.6,0.3,6.34,181,4,145.0341788,0.000394515
1,22.278127,42.81444,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0
0,105.25,56.75,63.2,10.0,31.0,0.0,9.4,-37.0,-32.0,-27.0,0.3,7.41,172,4,15.61918141,1.29e-05
0,91.25,66.75,82.5,6.1,31.0,0.0,27.9,-31.1,-28.0,-25.0,0.5,20.46,158,3,9.877926086,8.51e-05
0,18.75,-24.75,38.6,14.5,0.0,6.4,43.0,20.2,27.4,34.7,14.7,7.4,181,3,65.17906375,0.0
0,109.25,51.25,36.6,10.8,31.0,0.1,2.3,-33.1,-27.7,-22.3,0.5,1.91,155,3,138.6462519,0.000331441
0,149.25,67.75,83.0,8.0,31.0,0.1,16.3,-37.8,-33.8,-29.8,0.1,16.37,167,4,0.0,0.0
0,93.25,61.25,74.6,7.6,31.0,0.0,21.5,-32.3,-28.5,-24.7,0.4,8.51,154,4,10.50603229,5.46e-05
1,22.234604,41.986845,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295
0,145.75,65.25,66.7,8.6,31.0,0.0,7.8,-47.5,-43.2,-38.9,0.2,6.86,197,3,0.0,0.0
0,100.25,35.75,36.8,18.3,31.0,1.0,1.4,-22.1,-12.9,-3.8,0.0,1.32,165,3,653.9230193,0.0
0,100.25,20.75,35.9,13.1,0.0,2.4,32.2,11.0,17.5,24.1,15.1,20.28,171,4,204.7419027,473.3032117
0,60.25,80.75,76.3,8.1,31.0,0.0,29.6,-32.0,-27.9,-23.9,0.6,21.9,159,10,0.020043459,0.022245274
0,96.75,35.75,39.5,14.1,31.0,0.9,1.9,-23.5,-16.4,-9.4,0.1,2.28,175,3,11.13363962,0.0
0,109.75,28.25,83.0,4.9,22.01,1.1,30.8,-1.6,0.9,3.4,3.6,12.97,168,4,2080.20529,935.0328577
0,127.75,61.25,80.1,5.9,31.0,0.0,8.5,-36.9,-33.9,-31.0,0.3,3.42,147,3,0.0,0.0
0,124.25,59.25,83.9,6.5,31.0,0.0,16.9,-31.2,-27.9,-24.7,0.7,13.25,160,4,5.496944302,6.18e-05
0,139.75,50.75,50.2,8.1,31.0,0.3,27.7,-23.7,-19.6,-15.6,0.8,12.09,137,4,1.062249197,6.87e-05
1,20.055006,41.621262,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,173.25,65.25,61.1,9.2,31.0,0.0,27.8,-26.4,-21.8,-17.2,1.3,12.07,147,3,0.0,0.001541013
0,95.75,43.25,28.5,11.8,31.0,0.1,1.5,-19.9,-14.0,-8.1,2.3,0.52,177,9,20.18572867,0.0
0,47.25,54.75,72.3,5.9,31.0,0.1,51.2,-14.7,-11.7,-8.8,2.3,22.12,158,2,687.0295988,0.000142036
1,24.73738,42.06921,82.3,7.4,24.26,0.5,32.2,-3.1,0.6,4.3,5.4,6.63,154,2,732.4961782,15.56349833
0,95.25,25.25,28.9,12.1,0.0,2.0,26.7,10.7,16.7,22.8,14.5,1.62,160,4,0.0,0.0
1,20.572095,42.022673,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
0,55.25,59.25,73.5,6.5,31.0,0.0,47.9,-17.8,-14.5,-11.3,1.8,18.48,162,4,56.80829845,1.71e-05
0,132.75,51.25,38.8,11.1,31.0,0.0,4.8,-31.8,-26.2,-20.7,0.7,2.93,172,4,1.28641004,0.000277095
0,110.25,64.25,78.2,8.5,31.0,0.1,8.7,-35.6,-31.3,-27.1,0.2,10.9,171,4,1.783025077,0.000187543
0,71.25,24.75,11.3,18.2,0.74,3.3,0.1,8.2,17.3,26.4,7.8,0.0,144,9,1527.923157,1276.939967
0,83.25,69.75,78.4,7.1,31.0,0.0,38.9,-26.7,-23.1,-19.6,1.0,23.68,153,3,7.92473966,0.001196632
0,35.75,52.75,80.7,5.0,30.12,0.2,36.7,-10.2,-7.7,-5.2,3.1,17.15,160,2,345.5636167,0.000292237
0,96.75,27.25,30.0,12.1,9.52,1.6,28.8,3.2,9.2,15.3,8.9,5.71,142,4,153.521806,0.0
0,46.75,46.75,77.7,6.4,28.77,0.3,13.0,-7.9,-4.7,-1.5,4.0,8.19,146,9,415.3377427,7.063926139
0,136.75,49.25,46.1,7.4,31.0,0.2,12.8,-21.4,-17.7,-14.0,1.2,6.67,149,6,4.869189029,0.001755681
0,93.25,58.75,72.6,8.0,31.0,0.0,16.0,-30.5,-26.5,-22.5,0.7,8.27,160,4,10.93623655,2.95e-05
0,91.25,60.75,73.4,7.9,31.0,0.1,21.8,-31.6,-27.6,-23.7,0.3,7.8,174,4,6.501853845,8.67e-05
0,123.25,66.25,63.7,5.8,31.0,0.0,16.1,-36.2,-33.3,-30.4,0.4,5.67,150,6,2.045186954,0.000309194
1,42.0148,44.1934,73.7,8.6,28.09,0.5,35.5,-7.0,-2.7,1.6,4.3,11.88,171,11,1079.739951,0.000178097
0,162.75,68.75,71.4,9.0,31.0,0.0,6.6,-34.5,-30.0,-25.5,0.5,10.08,164,3,0.0,0.000173442
0,140.75,59.75,51.1,6.5,31.0,0.1,14.1,-31.1,-27.8,-24.6,0.3,6.36,168,4,0.032141979,0.000242168
0,57.75,57.25,70.2,8.0,31.0,0.0,23.6,-19.9,-15.9,-11.9,1.6,11.23,164,4,114.3455401,9.84e-05
1,45.84202,35.85164,57.1,9.8,25.57,0.8,45.9,-4.3,0.6,5.5,4.7,9.58,176,3,878.7706128,2.765573241
0,14.75,-22.25,58.8,8.5,0.0,4.3,12.0,17.0,21.2,25.5,16.6,4.3,167,9,68.3698663,0.0
0,107.75,50.75,41.2,9.7,31.0,0.1,2.5,-31.4,-26.5,-21.7,0.5,1.49,149,2,130.223391,0.00197753
0,70.25,64.25,80.4,5.7,31.0,0.0,22.8,-23.7,-20.8,-18.0,1.1,15.0,153,6,0.041069545,0.000107758
0,54.25,34.25,50.0,11.3,13.92,1.2,15.6,1.5,7.1,12.8,6.0,5.88,180,9,55.98607805,0.0
0,34.75,40.25,74.2,7.0,24.26,0.7,53.8,-3.1,0.4,3.9,4.6,15.45,177,2,601.9668384,12.40496864
0,102.25,29.25,44.4,10.2,25.88,1.4,9.6,-4.6,0.5,5.6,2.4,4.61,123,4,691.0459502,71.70196687
0,94.25,63.25,75.8,7.0,31.0,0.1,21.1,-34.8,-31.3,-27.8,0.1,10.2,176,4,9.117501111,0.000160409
0,80.25,29.25,41.5,12.2,7.61,1.7,16.2,4.0,10.1,16.2,7.1,0.72,103,2,4809.916422,2252.320829
0,83.75,32.75,49.0,15.8,31.0,0.9,12.9,-22.8,-14.9,-7.0,0.2,2.81,192,3,40.05814426,0.0
1,20.400568,41.978723,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,87.25,33.75,41.2,14.1,31.0,0.8,9.0,-23.8,-16.7,-9.7,0.3,2.66,237,3,47.88610116,0.0
0,20.25,41.75,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,44.75,41.25,76.0,8.2,26.87,0.5,30.2,-5.6,-1.5,2.6,4.4,8.08,155,2,2802.886007,0.009012623
0,42.25,29.25,38.0,12.5,4.09,2.9,5.0,5.7,11.9,18.2,6.5,2.8,177,9,0.0,0.0
0,117.25,28.25,74.9,5.3,16.86,1.3,49.8,0.4,3.0,5.7,4.8,10.79,153,4,1214.137618,1014.960884
0,42.75,12.25,42.5,10.1,0.0,3.3,9.0,17.4,22.4,27.5,22.4,1.0,182,3,885.3430529,0.0
0,14.25,-6.25,86.3,8.6,0.0,2.9,153.5,20.5,24.8,29.1,25.2,7.98,172,4,0.0,0.0
0,79.75,52.75,56.8,8.9,31.0,0.1,9.1,-26.1,-21.6,-17.2,1.0,7.94,151,11,0.0,0.002598398
1,19.985601,42.219648,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0
0,49.75,24.25,44.5,8.1,0.0,3.6,18.6,14.7,18.7,22.8,12.1,7.86,158,9,3.747790786,0.0
0,76.25,70.25,83.2,7.0,31.0,0.0,27.7,-25.7,-22.2,-18.7,1.1,19.98,147,3,0.003349085,0.003291407
0,107.75,55.25,61.6,9.5,31.0,0.0,6.3,-36.6,-31.8,-27.1,0.4,3.88,168,4,15.92639875,8.51e-05
0,82.75,59.25,66.8,7.2,31.0,0.0,12.5,-26.3,-22.7,-19.1,1.0,11.86,151,6,5.908144186,0.000219017
0,86.25,29.75,41.4,17.7,31.0,1.4,3.7,-18.2,-9.3,-0.5,0.2,1.0,154,3,462.4710996,0.0
0,69.75,27.25,17.5,17.2,2.9,2.1,1.3,6.4,15.0,23.6,8.0,0.0,150,3,671.2527203,0.004129036
0,96.25,17.25,25.1,12.4,0.0,3.2,4.2,18.6,24.8,31.0,20.1,0.0,146,2,1535.539646,746.4298577
0,93.25,71.75,66.4,7.2,31.0,0.0,25.9,-31.1,-27.5,-23.9,0.6,18.52,148,3,6.427326054,0.001590316
0,96.75,19.75,28.1,12.6,0.0,2.6,3.7,12.2,18.5,24.8,14.8,2.18,203,4,556.2408256,468.6232032
0,40.75,22.75,46.9,12.1,0.0,4.2,7.4,12.9,18.9,25.0,8.6,2.59,177,9,1.94e-13,0.0
0,92.25,40.25,32.3,14.0,31.0,0.3,0.6,-16.0,-9.0,-2.0,3.3,0.0,182,8,0.628680198,0.0
0,81.25,25.25,23.9,15.0,0.66,2.4,0.6,8.3,15.8,23.3,10.8,0.0,155,2,7496.814197,2577.333881
0,87.75,22.75,40.5,13.3,0.0,2.4,0.0,13.2,19.8,26.5,16.3,0.0,145,2,25063.64669,671.3267014
0,170.25,63.75,67.4,9.5,31.0,0.0,29.1,-26.6,-21.8,-17.1,1.4,10.83,158,3,0.0,0.000584243
0,34.75,51.25,73.9,4.6,29.05,0.2,27.8,-8.3,-6.0,-3.7,3.5,12.63,158,2,365.160209,0.000188223
0,89.25,56.25,61.6,9.1,31.0,0.0,6.6,-27.8,-23.2,-18.7,0.9,10.23,163,4,65.07659138,0.000531195
0,31.25,37.75,73.2,7.7,24.6,0.9,74.9,-3.4,0.5,4.4,4.3,11.73,154,4,274.4704703,0.0
0,65.25,66.75,91.1,5.6,31.0,0.2,19.4,-25.7,-22.9,-20.1,0.6,16.72,146,3,0.023352182,0.000193101
0,26.75,37.75,67.7,7.6,4.84,1.6,103.2,5.3,9.1,12.9,8.4,13.03,175,2,199.2221155,0.333892398
0,71.75,55.75,48.2,8.3,31.0,0.0,4.7,-26.0,-21.8,-17.7,1.0,3.97,153,2,161.6618069,0.000502166
0,167.25,63.25,64.4,8.5,31.0,0.0,27.2,-24.7,-20.4,-16.2,1.5,11.11,150,4,7.474590708,0.000321664
1,38.21794,37.809954,66.6,7.3,15.52,1.0,80.7,0.9,4.5,8.2,5.8,11.88,161,2,548.5049634,0.0
0,119.75,29.75,67.9,5.3,23.33,1.3,40.9,-2.3,0.4,3.1,3.4,11.7,206,4,122.8951916,19.56201871
0,127.25,58.25,80.5,7.1,31.0,0.0,14.9,-33.9,-30.3,-26.8,0.3,10.56,174,5,5.089666653,0.000534446
0,17.75,-8.25,82.5,12.7,0.0,3.0,143.2,17.6,23.9,30.3,24.1,10.22,182,4,0.020360141,0.0
0,113.75,40.75,22.8,11.2,31.0,0.8,0.2,-20.3,-14.7,-9.1,0.0,0.79,191,3,1199.384586,0.0
0,82.25,72.25,70.3,7.2,31.0,0.0,58.0,-26.0,-22.4,-18.8,1.0,23.66,145,11,6.815201183,0.025738764
0,52.25,30.25,41.1,12.9,24.37,1.8,60.1,-3.2,3.3,9.8,2.9,8.8,182,5,501.250024,1.79e-10
0,58.25,75.25,75.0,8.9,31.0,0.0,22.1,-31.0,-26.5,-22.1,0.9,18.22,189,9,0.150778917,0.000343831
0,84.75,27.25,23.8,13.2,0.15,1.9,3.1,9.2,15.8,22.4,12.2,0.52,154,4,1114.464423,1968.92004
0,61.75,46.25,56.6,9.3,31.0,0.3,4.8,-17.1,-12.4,-7.8,1.9,6.58,150,9,0.0,0.0
0,20.75,54.75,91.6,4.4,25.25,0.2,58.0,-4.0,-1.8,0.4,5.1,18.43,145,3,222.3587448,0.001084643
0,137.75,68.25,52.5,7.1,31.0,0.0,5.2,-47.8,-44.2,-40.7,0.1,3.87,172,3,0.0,0.0
0,52.25,35.75,49.2,9.7,29.88,1.2,43.0,-9.7,-4.8,0.1,0.2,10.34,191,5,1141.747823,0.0
0,75.75,18.75,16.2,16.1,0.0,3.8,0.7,13.7,21.7,29.8,10.3,0.0,173,2,4328.451877,2311.916689
0,124.25,43.75,24.1,9.1,31.0,0.2,0.9,-21.7,-17.1,-12.6,1.4,0.18,156,2,1849.708236,0.0
0,42.75,52.25,78.8,6.0,30.86,0.2,49.4,-12.5,-9.5,-6.5,2.6,16.5,160,2,175.2599527,0.000774542
1,25.3169,39.9558,69.3,5.9,6.49,1.3,74.6,4.5,7.4,10.4,7.9,11.46,170,5,1063.793737,0.0
0,49.75,22.25,38.6,8.6,0.0,3.6,1.1,15.8,20.1,24.4,14.2,1.12,159,9,6.340074561,0.0
1,55.883605,50.849988,57.5,8.3,31.0,0.3,12.6,-18.9,-14.7,-10.6,1.5,4.08,158,2,210.6155967,0.000409182
0,124.75,49.25,27.0,13.8,31.0,0.0,1.8,-32.7,-25.8,-18.9,0.8,1.58,167,2,144.5697062,0.0
0,59.25,58.25,70.4,6.7,31.0,0.0,27.2,-19.3,-15.9,-12.6,1.7,9.9,168,4,51.14353645,1.43e-05
0,92.75,74.25,64.8,7.4,31.0,0.0,16.3,-32.7,-29.0,-25.3,0.5,17.51,162,3,6.406762982,0.000763845
0,114.25,58.25,81.0,7.4,31.0,0.1,7.2,-36.5,-32.8,-29.1,0.1,3.91,166,4,6.406690027,0.000395411
0,131.75,70.75,55.5,5.9,31.0,0.0,18.5,-45.2,-42.2,-39.3,0.2,13.24,146,9,2.049696193,0.003575883
0,114.25,25.75,81.0,4.1,14.19,1.4,29.1,1.4,3.4,5.5,4.2,12.0,173,4,819.7981629,189.5633233
0,97.25,71.75,58.9,6.7,31.0,0.0,30.6,-31.5,-28.1,-24.8,0.5,17.71,155,3,7.068794156,0.001184933
0,102.75,60.75,73.1,10.0,31.0,0.0,10.6,-37.6,-32.6,-27.6,0.4,4.92,164,4,10.77449561,7.47e-05
0,27.25,25.25,23.6,16.1,6.71,2.8,1.9,4.4,12.4,20.5,6.9,0.0,169,9,9.742014922,0.0
0,95.25,25.75,28.3,12.4,8.79,1.7,23.0,3.5,9.7,15.9,9.2,2.08,69,5,29.50810399,29.28681553
0,94.75,62.75,75.3,7.2,31.0,0.1,19.6,-35.2,-31.6,-28.0,0.0,11.29,174,4,8.097650959,0.000134356
0,101.25,73.75,50.2,6.3,31.0,0.0,32.3,-31.8,-28.6,-25.5,0.5,15.37,155,3,5.374942325,0.000754023
0,127.25,57.25,73.3,8.3,31.0,0.0,10.9,-36.0,-31.8,-27.7,0.3,9.49,166,4,5.047070675,0.001001594
0,81.25,8.25,48.1,5.4,0.0,4.2,238.6,23.8,26.5,29.2,25.8,9.3,146,4,1362.793656,370.6670456
0,27.25,23.25,21.1,16.7,5.43,3.2,1.0,5.0,13.3,21.7,6.2,0.0,173,9,21.12692745,0.099651963
0,53.25,22.25,43.0,8.4,0.0,3.4,0.0,16.5,20.7,24.9,15.8,0.0,153,9,3.885162132,0.0
0,20.25,43.25,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
0,38.75,62.75,91.2,6.9,31.0,0.0,56.8,-16.3,-12.8,-9.4,2.2,18.34,154,4,2.854336513,0.00020208
1,22.455,40.8639,69.5,7.3,21.77,0.6,31.3,-1.5,2.2,5.9,5.7,8.88,144,2,824.6855822,0.0
0,-179.75,67.25,78.7,8.6,31.0,0.0,38.9,-25.0,-20.7,-16.4,1.5,15.32,163,9,0.0,0.001988436
0,132.25,67.75,54.8,6.3,31.0,0.0,6.5,-46.5,-43.3,-40.2,0.2,2.76,167,4,1.904006836,0.000204802
0,52.75,29.75,40.7,13.0,19.75,1.7,70.9,-0.7,5.8,12.3,5.0,9.01,210,3,0.0,9e-09
1,20.544488,43.157948,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
0,105.25,25.75,75.8,4.5,10.27,1.3,30.7,2.9,5.1,7.4,6.1,13.3,197,2,3184.323172,479.2976396
0,69.75,51.75,41.9,8.7,31.0,0.1,3.8,-24.9,-20.5,-16.2,1.1,1.17,164,2,179.3125514,0.006393174
0,39.25,45.75,80.5,6.0,24.49,0.5,51.5,-3.3,-0.3,2.7,5.1,14.4,149,2,443.8553937,0.003974994
0,93.75,58.25,72.1,7.8,31.0,0.0,13.0,-29.1,-25.2,-21.3,0.8,8.54,169,4,20.38421368,3.25e-05
0,50.75,24.75,43.1,7.9,0.0,3.5,28.5,15.4,19.3,23.3,13.6,9.79,141,11,88.50283008,0.0
0,76.25,26.25,36.2,14.9,0.92,2.4,0.3,8.0,15.4,22.9,8.0,0.45,158,2,1516.470205,4495.171882
0,175.25,62.75,58.7,8.5,31.0,0.0,34.8,-22.3,-18.0,-13.8,1.8,12.14,161,3,0.0,0.000685534
0,67.25,48.25,41.5,8.6,31.0,0.2,7.2,-22.6,-18.3,-14.0,1.1,5.18,168,8,52.16154202,0.008307691
1,35.38291,32.81113,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0
0,118.75,42.75,23.6,10.2,31.0,0.8,0.0,-20.7,-15.6,-10.5,0.2,0.44,165,3,127.4489398,0.0
1,20.42667,41.959441,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,90.25,31.75,39.7,12.2,31.0,0.9,0.0,-17.0,-10.9,-4.8,1.2,0.0,225,3,144.1570788,0.0
0,73.25,64.25,80.8,6.5,31.0,0.0,25.2,-24.3,-21.0,-17.8,1.1,17.76,151,3,0.010741198,0.000159251
0,129.75,68.25,59.8,7.1,31.0,0.0,7.9,-49.2,-45.6,-42.1,0.2,4.01,191,9,1.945252571,0.001113126
1,20.31423,40.28203,72.5,7.5,23.8,0.8,110.7,-2.7,1.1,4.9,4.7,11.5,181,4,342.2293902,0.0
0,31.75,27.25,30.2,15.5,4.09,3.2,0.1,5.7,13.4,21.2,8.0,0.0,165,9,0.001380976,9.4e-06
0,80.25,31.75,56.0,14.9,31.0,1.0,6.5,-22.7,-15.2,-7.8,0.0,0.76,175,3,100.8075492,0.0
0,141.25,61.25,52.1,7.8,31.0,0.0,4.6,-41.4,-37.5,-33.6,0.3,2.43,159,4,0.030230728,0.000785362
0,92.25,80.25,61.3,7.3,31.0,0.0,5.9,-36.0,-32.3,-28.7,0.4,7.02,145,10,6.796170952,0.000426804
0,131.75,47.25,37.7,9.0,31.0,0.1,4.7,-25.1,-20.6,-16.1,1.1,2.8,151,2,0.274616393,0.0
1,23.83967,41.68827,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07
0,52.75,31.75,45.4,12.6,16.59,1.6,25.6,0.5,6.8,13.1,5.1,6.39,195,9,283.1341228,0.0
0,172.25,63.25,63.0,9.5,31.0,0.0,29.8,-26.4,-21.6,-16.9,1.5,10.92,166,5,0.0,0.001669323
0,88.75,54.75,58.9,10.5,31.0,0.2,6.0,-32.3,-27.0,-21.8,0.1,8.15,170,4,81.89340703,7.47e-05
0,120.25,47.75,30.6,10.9,31.0,0.3,1.9,-32.7,-27.2,-21.8,0.1,1.15,187,4,75.40934483,0.0
0,79.25,34.75,58.3,13.9,31.0,0.7,6.6,-26.9,-19.9,-13.0,0.0,1.58,235,9,47.48617863,0.0
1,24.785,40.9531,71.0,6.4,11.55,0.9,50.4,2.4,5.6,8.8,6.8,8.4,135,4,138.4714373,7.18e-06
0,32.75,37.25,70.5,7.3,23.09,0.9,82.8,-2.1,1.6,5.3,5.1,11.84,202,4,674.2074806,0.0
0,172.75,69.75,71.5,9.2,31.0,0.0,17.1,-31.1,-26.5,-21.9,0.9,12.94,158,3,0.0,0.000715223
0,98.25,62.25,74.5,7.3,31.0,0.0,14.4,-36.8,-33.1,-29.5,0.1,7.08,169,4,8.416863545,0.000279871
0,61.75,56.75,65.6,7.3,31.0,0.0,9.6,-20.2,-16.5,-12.9,1.6,3.21,159,2,104.7007386,7.17e-05
0,165.75,69.25,70.4,9.3,31.0,0.0,5.8,-33.9,-29.2,-24.6,0.6,9.06,141,3,0.0,0.000236426
0,78.75,38.25,48.2,11.9,30.88,0.5,0.0,-12.6,-6.6,-0.7,2.5,0.0,185,8,13.30911014,0.0
0,90.75,64.25,81.4,6.6,31.0,0.1,24.7,-32.0,-28.7,-25.4,0.3,15.59,178,4,4.262923695,0.000271713
0,114.25,66.25,91.5,7.9,31.0,0.0,10.9,-36.5,-32.5,-28.6,0.3,8.21,162,4,1.918250192,0.000138927
0,157.25,55.25,66.4,6.4,31.0,0.1,24.3,-18.8,-15.6,-12.4,1.6,10.93,190,5,0.63455655,0.001185503
0,123.75,55.75,64.6,10.7,31.0,0.0,3.5,-35.3,-29.9,-24.6,0.4,5.42,150,5,4.685569261,0.000558541
0,129.25,51.25,33.7,12.9,31.0,0.0,3.6,-33.5,-27.0,-20.6,0.8,3.86,164,4,22.66109554,0.003523817
1,19.925117,41.614329,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
0,88.25,59.75,67.5,7.7,31.0,0.0,21.4,-28.3,-24.4,-20.6,0.8,13.84,155,4,14.34112436,1.2e-05
0,88.25,34.25,40.2,14.4,31.0,0.7,6.6,-26.4,-19.2,-12.0,0.2,3.36,220,3,44.7271847,0.0
0,76.25,10.75,33.4,10.0,0.0,4.4,0.4,21.8,26.8,31.8,23.4,0.44,154,2,8451.522923,56.82487195
0,50.25,21.75,35.7,8.6,0.0,3.6,0.0,16.2,20.5,24.8,14.8,0.0,157,9,4.155112901,0.0
0,53.75,32.25,46.9,13.3,23.45,1.6,13.4,-2.4,4.3,11.0,3.4,5.24,178,5,77.49679593,0.0
