lumpy,x,y,cld,dtr,frs
1,22.097452,41.966196,81.1,6.7,23.8
0,117.75,32.75,49.5,8.2,26.19
0,46.75,45.25,79.9,6.0,26.29
0,27.25,42.25,81.5,7.0,21.02
0,88.25,36.25,40.6,15.0,31.0
0,54.25,36.75,53.2,9.6,21.52
0,84.75,39.75,40.2,13.9,31.0
0,98.25,75.25,56.4,6.8,31.0
0,86.75,22.75,37.7,14.1,0.0
0,82.25,63.75,88.0,6.7,31.0
0,88.25,68.75,81.9,6.8,31.0
0,74.25,65.25,85.6,6.7,31.0
0,90.25,33.75,37.5,13.7,31.0
0,102.25,37.25,36.9,12.5,31.0
0,84.25,24.25,22.9,14.8,0.39
0,130.25,66.25,64.6,6.8,31.0
0,123.25,47.25,27.0,11.6,31.0
0,87.75,66.75,89.1,5.9,31.0
0,27.25,29.25,29.9,12.4,0.23
0,94.75,17.75,24.2,12.0,0.0
0,69.25,48.25,34.3,10.0,31.0
0,26.75,28.75,26.8,13.0,0.66
0,141.25,71.75,57.8,7.2,31.0
0,129.25,66.75,63.6,6.7,31.0
0,80.75,54.25,60.1,8.3,31.0
1,44.68202,33.18973,44.0,11.4,4.64
0,84.25,43.25,39.9,12.0,31.0
0,105.25,39.75,29.6,12.9,31.0
0,161.25,66.25,72.1,8.6,31.0
0,95.25,31.25,40.9,13.1,31.0
0,27.25,27.25,25.5,15.1,4.27
0,37.75,39.75,70.9,8.0,28.09
1,35.38291,32.81113,57.2,8.1,0.15
0,69.75,67.75,93.1,5.4,31.0
0,172.75,66.75,63.5,9.7,31.0
0,143.25,52.75,60.2,5.7,31.0
1,20.409497,41.526126,81.0,6.6,24.49
0,112.75,27.25,82.1,4.1,19.5
0,129.25,46.75,33.2,12.0,31.0
0,33.25,59.25,92.1,6.1,30.7
0,113.25,54.25,40.1,12.5,31.0
0,131.75,43.25,28.8,6.3,31.0
0,30.75,-3.25,81.5,10.4,0.0
0,113.75,55.25,52.4,11.5,31.0
0,159.75,53.25,68.8,4.6,30.91
0,104.25,57.25,66.4,10.3,31.0
1,22.45363,42.40973,80.4,6.6,25.78
0,64.75,66.75,88.8,6.1,31.0
0,93.25,30.75,37.3,15.9,31.0
0,58.75,68.75,74.2,7.9,31.0
0,48.25,19.25,46.6,10.3,0.0
1,22.38332,42.45146,80.4,6.6,25.78
0,32.25,59.25,92.4,5.7,30.41
1,19.601714,41.050567,71.1,8.3,12.33
0,118.75,64.75,65.5,7.3,31.0
0,108.25,62.25,76.4,8.3,31.0
0,129.25,42.75,29.1,11.3,31.0
0,59.75,66.75,68.1,8.2,31.0
0,55.25,72.25,74.5,8.7,31.0
1,20.377271,41.665616,81.0,6.6,24.49
0,48.25,25.75,43.8,9.5,0.0
0,128.25,55.25,48.8,10.2,31.0
0,108.75,67.75,70.6,7.6,31.0
0,138.75,48.25,42.7,7.5,31.0
0,125.75,53.75,43.3,12.5,31.0
0,46.75,37.75,60.2,8.4,29.83
0,58.75,64.25,71.3,7.8,31.0
0,126.25,70.25,61.8,5.8,31.0
0,104.25,41.75,26.9,12.3,31.0
0,73.75,51.25,33.1,9.1,31.0
0,30.25,40.75,77.5,7.2,13.39
0,70.75,70.75,88.1,6.4,31.0
0,123.75,46.25,26.8,11.4,31.0
0,130.25,51.25,35.5,13.0,31.0
0,49.25,20.25,40.9,9.8,0.0
0,86.75,65.75,89.7,5.9,31.0
0,80.75,9.25,44.1,5.0,0.0
0,123.75,47.25,19.0,11.8,31.0
0,87.25,46.75,40.1,10.3,31.0
0,130.75,67.75,59.8,6.4,31.0
0,166.25,66.25,65.9,9.6,31.0
1,17.31,-18.44,66.3,13.5,0.0
0,165.25,63.25,64.2,8.5,31.0
0,39.25,25.75,37.4,12.1,0.0
0,39.25,40.25,65.6,8.4,26.96
0,142.75,75.75,57.5,6.8,31.0
0,160.25,58.25,79.9,7.1,31.0
1,21.482718,41.260628,79.7,7.0,25.25
0,103.75,68.75,61.6,7.6,31.0
1,24.81,40.9347,71.0,6.4,11.55
0,157.75,52.25,64.9,5.2,30.91
0,98.25,58.75,69.3,8.4,31.0
0,45.75,31.75,36.1,11.4,2.45
0,67.25,50.25,41.4,8.5,31.0
0,41.25,26.75,42.0,12.5,0.39
0,38.75,55.25,85.1,5.5,30.68
0,87.25,74.25,70.0,7.1,31.0
0,139.75,59.75,53.2,6.6,31.0
1,35.292092,32.327683,54.0,8.3,0.74
1,20.27017,41.869087,81.0,6.6,24.49
0,81.25,32.25,50.7,15.5,31.0
0,56.25,32.25,47.0,13.9,14.99
0,100.25,55.25,55.4,11.2,31.0
0,109.25,25.75,89.3,4.1,15.79
0,-9.75,10.75,43.5,17.3,0.0
0,123.75,64.75,60.2,6.0,31.0
0,137.25,63.75,57.2,7.0,31.0
0,103.75,63.25,73.7,8.4,31.0
0,84.25,21.75,29.5,14.3,0.0
0,34.25,66.75,87.8,7.6,31.0
0,55.75,65.75,76.1,7.1,31.0
0,159.75,66.75,75.3,8.5,31.0
0,15.75,-9.25,85.0,11.4,0.0
0,88.75,27.75,35.2,17.7,31.0
0,172.25,61.75,67.0,8.9,31.0
0,47.75,21.25,39.8,10.3,0.0
1,44.2237,33.301,44.0,11.7,5.85
0,43.25,24.75,40.1,12.7,0.23
0,114.25,61.75,76.7,7.9,31.0
0,103.25,57.75,70.2,10.5,31.0
1,23.677222,41.64,80.8,6.4,25.99
0,112.25,55.25,46.1,11.6,31.0
0,86.75,62.75,83.3,7.0,31.0
0,39.75,20.75,53.0,8.8,0.0
0,92.25,32.75,37.4,15.5,31.0
0,80.75,48.75,53.5,10.8,31.0
0,126.75,62.75,71.7,6.0,31.0
1,19.988554,41.559053,73.6,7.7,14.72
0,89.75,60.25,72.1,7.7,31.0
0,116.75,58.75,73.1,8.7,31.0
0,14.25,-18.25,67.5,10.3,0.0
0,20.25,-9.25,83.8,12.5,0.0
0,88.75,55.75,62.0,9.2,31.0
0,82.25,64.75,89.7,6.1,31.0
0,41.75,25.75,42.4,12.5,0.02
0,50.75,65.25,76.8,7.0,31.0
0,69.25,70.75,89.3,6.3,31.0
0,110.75,74.75,61.5,5.9,31.0
0,67.25,67.25,98.7,4.7,31.0
0,111.75,69.75,70.2,6.7,31.0
0,107.75,56.25,65.6,9.5,31.0
0,132.75,49.25,42.6,9.1,31.0
0,102.25,60.25,72.4,10.2,31.0
1,46.5427,45.4336,79.9,6.0,26.29
0,81.75,70.25,77.2,6.9,31.0
0,100.25,27.75,33.6,15.2,30.49
0,80.25,28.25,38.6,13.8,1.21
0,79.75,64.75,91.8,6.6,31.0
0,105.25,26.75,72.3,3.9,21.27
0,101.75,77.25,55.0,7.0,31.0
0,166.75,64.75,65.2,9.3,31.0
0,34.75,22.75,25.8,11.8,0.0
1,20.373197,41.671829,81.0,6.6,24.49
0,109.25,40.75,24.7,11.6,31.0
0,31.75,23.25,25.5,14.8,0.45
0,106.25,55.75,60.9,9.9,31.0
0,117.25,44.25,22.6,9.2,31.0
0,119.75,42.25,24.0,11.0,31.0
0,73.75,59.25,56.0,7.7,31.0
0,102.25,36.25,39.2,14.9,31.0
0,131.25,54.75,46.7,10.5,31.0
0,92.75,57.75,71.3,8.2,31.0
0,89.25,57.75,66.2,8.4,31.0
0,44.75,47.75,79.1,5.8,29.24
1,36.331179,37.321537,65.9,6.8,5.85
1,35.38291,32.81113,57.2,8.1,0.15
0,99.75,54.75,50.9,11.5,31.0
0,75.25,13.25,16.3,11.7,0.0
0,86.25,70.25,78.4,7.3,31.0
0,133.25,46.75,38.6,8.4,31.0
0,105.25,41.75,24.9,12.2,31.0
0,82.75,22.25,20.4,14.1,0.0
0,97.75,42.25,27.3,12.3,31.0
1,35.187173,32.316595,54.0,8.3,0.74
0,145.75,62.25,62.5,8.0,31.0
1,44.7326,43.3692,78.7,7.0,26.39
0,124.25,47.75,29.1,12.1,31.0
0,171.25,62.75,65.4,9.6,31.0
0,121.75,44.25,25.9,8.9,31.0
0,112.25,37.75,23.7,12.0,31.0
1,46.176,43.165,80.5,5.9,25.15
0,51.75,55.75,67.6,6.2,31.0
0,21.75,-14.75,73.8,11.2,0.0
0,163.25,68.75,70.2,9.0,31.0
1,61.737598,55.391565,52.9,8.1,31.0
0,67.25,53.75,37.6,8.4,31.0
0,149.25,71.25,72.3,8.1,31.0
0,93.75,39.25,32.6,16.5,31.0
0,162.75,61.75,70.3,7.8,31.0
0,107.75,25.25,90.4,3.5,9.03
0,142.75,53.25,58.5,5.7,31.0
0,46.25,40.25,65.8,8.2,30.59
0,88.75,49.75,37.8,13.0,31.0
0,176.25,63.25,54.6,8.6,31.0
0,80.25,58.75,64.4,7.6,31.0
0,42.75,41.75,66.4,9.8,30.78
0,23.75,-12.75,81.3,11.0,0.0
0,27.75,28.75,30.3,13.3,1.11
0,46.75,26.75,41.1,10.7,0.0
0,20.75,-7.75,85.0,11.4,0.0
0,76.75,53.75,45.3,8.8,31.0
0,114.75,64.75,83.6,8.1,31.0
1,45.291,44.75,80.7,6.0,25.78
1,22.39898,42.36991,80.4,6.6,25.78
0,83.25,30.75,47.0,16.0,31.0
0,115.25,36.25,35.2,9.7,29.05
0,67.25,60.25,60.4,6.9,31.0
0,48.25,60.75,78.5,6.9,31.0
0,77.75,60.75,72.9,7.8,31.0
0,38.75,26.75,34.3,12.2,1.01
0,66.75,57.25,50.7,7.9,31.0
0,160.75,62.25,74.0,8.1,31.0
0,128.75,60.25,82.9,6.4,31.0
0,157.75,64.25,77.5,8.9,31.0
0,127.75,71.75,58.9,5.8,31.0
1,36.29699,38.642805,66.5,9.2,28.4
1,70.273,55.652,47.8,8.3,31.0
1,19.922167,41.297294,71.1,8.3,12.33
0,86.75,37.75,43.3,15.0,31.0
0,149.75,45.75,80.3,4.5,28.17
0,77.75,39.25,49.8,11.4,30.97
0,86.75,44.25,40.0,8.7,31.0
0,88.25,28.75,35.9,18.9,31.0
0,126.25,69.25,62.1,6.0,31.0
0,66.75,51.25,38.1,8.5,31.0
0,104.25,58.75,70.5,10.2,31.0
0,89.25,72.25,71.6,7.3,31.0
0,115.25,65.25,83.8,8.1,31.0
0,108.25,66.75,70.6,8.2,31.0
0,120.75,32.25,54.5,6.8,25.36
0,68.25,43.75,57.7,10.3,31.0
0,108.25,53.25,55.0,9.7,31.0
0,107.75,37.25,40.7,10.3,31.0
0,65.75,62.75,72.6,6.9,31.0
0,44.25,34.25,46.6,10.7,3.73
0,155.25,70.25,81.5,8.8,31.0
0,98.25,64.25,73.5,6.4,31.0
0,70.25,59.25,55.5,7.6,31.0
0,86.75,51.25,52.8,11.5,31.0
0,52.25,63.25,76.2,6.4,31.0
0,37.25,53.75,82.6,5.1,30.45
0,96.25,19.25,25.5,12.5,0.0
0,36.25,34.75,67.4,7.4,4.27
1,50.769,53.569,67.2,6.3,31.0
0,66.25,60.75,61.7,6.8,31.0
0,88.25,49.75,38.7,13.0,31.0
0,86.75,24.25,33.1,14.5,0.0
1,16.28,-17.51,67.5,13.1,0.0
0,19.75,-14.25,76.3,11.8,0.0
0,109.25,53.75,46.3,9.8,31.0
0,125.25,71.75,61.3,5.8,31.0
0,111.75,28.25,80.8,4.0,21.27
0,109.75,29.75,76.8,5.2,23.33
0,21.75,38.25,55.2,8.0,6.93
0,66.75,43.75,55.3,9.6,30.45
0,89.25,62.75,81.7,7.2,31.0
0,127.25,62.75,74.2,5.9,31.0
0,43.75,64.25,86.7,7.2,31.0
0,111.75,60.75,75.8,8.5,31.0
0,98.75,24.25,32.9,13.9,11.81
0,47.25,56.25,70.3,5.6,31.0
0,58.75,52.75,57.4,9.3,31.0
0,71.75,21.75,18.0,15.9,0.0
0,110.25,49.25,18.7,12.7,31.0
0,97.75,39.25,34.8,13.6,31.0
1,25.773056,42.11,80.7,7.2,23.33
0,83.75,26.75,21.8,13.5,0.02
0,37.75,53.25,81.6,5.3,30.55
0,72.75,61.75,65.5,6.7,31.0
0,56.75,50.25,56.2,8.8,31.0
1,118.316667,24.416667,72.4,5.8,1.91
0,40.75,46.25,79.9,6.6,27.14
0,27.25,38.75,64.7,8.1,9.52
0,107.75,58.75,74.1,9.4,31.0
0,93.25,63.25,76.3,7.4,31.0
0,81.25,49.25,58.9,10.5,31.0
0,90.75,71.25,72.3,7.4,31.0
1,19.78507,41.389714,71.1,8.3,12.33
0,18.75,-16.75,70.0,12.7,0.0
0,43.25,60.75,87.4,6.9,31.0
0,20.75,44.25,85.1,5.6,23.45
0,107.25,66.25,70.7,8.3,31.0
1,23.975833,41.619444,80.8,6.4,25.99
0,124.25,55.25,60.3,11.2,31.0
1,26.1336,40.8397,71.0,6.8,14.99
0,121.25,31.75,57.8,6.3,24.03
0,83.25,19.25,23.9,13.4,0.0
0,55.25,44.75,69.0,9.0,30.55
1,23.2775,41.0594,77.6,6.7,22.01
1,20.055006,41.621262,81.0,6.6,24.49
0,90.25,23.25,42.3,13.4,0.0
0,107.75,32.25,69.8,6.7,25.04
0,26.75,38.25,63.0,7.5,3.91
0,54.75,26.75,45.9,9.6,0.0
1,20.496907,41.575517,81.0,6.6,24.49
0,142.25,52.75,58.4,6.0,31.0
0,93.25,75.75,62.6,7.2,31.0
0,135.25,56.25,54.6,8.6,31.0
0,75.75,48.75,29.9,10.3,31.0
0,76.25,29.75,46.5,14.3,4.09
0,57.75,34.75,49.3,11.1,16.06
0,168.25,65.75,66.1,9.8,31.0
0,159.25,69.75,77.1,9.0,31.0
0,107.25,68.75,66.4,7.4,31.0
0,37.25,56.75,88.6,5.4,30.52
0,156.75,67.75,81.5,8.7,31.0
0,111.75,29.75,73.2,5.7,21.02
0,74.25,57.25,52.4,8.0,31.0
0,111.25,73.25,63.5,5.9,31.0
0,111.25,41.25,21.7,11.6,31.0
0,75.25,23.75,13.5,15.6,0.23
0,157.75,56.25,71.5,6.6,31.0
0,89.25,46.25,34.0,13.5,31.0
0,15.25,-25.75,34.3,10.7,0.0
0,43.25,27.75,39.3,12.4,1.78
1,20.409497,41.526126,81.0,6.6,24.49
0,124.75,42.25,17.0,13.5,31.0
0,120.25,27.25,68.5,4.0,8.55
0,93.25,60.75,74.5,7.5,31.0
1,23.9794,40.0469,69.8,6.5,10.78
0,78.25,59.75,63.5,7.8,31.0
0,-172.75,66.25,80.3,7.4,31.0
0,126.25,64.25,67.3,5.8,31.0
0,85.25,24.25,25.1,13.7,0.23
0,114.75,26.75,82.8,3.6,12.6
1,24.73752,42.22361,82.3,7.4,24.26
0,74.25,52.75,39.2,8.8,31.0
0,129.25,67.25,62.3,7.0,31.0
1,23.6864,41.1236,77.4,6.6,23.09
0,13.75,-15.25,76.3,11.1,0.0
0,117.75,39.75,23.8,11.0,30.88
0,76.25,64.75,88.7,7.2,31.0
0,84.25,35.25,48.9,15.8,31.0
0,25.75,24.75,19.5,15.7,5.64
0,31.25,28.25,33.1,14.9,3.73
0,43.25,56.25,79.2,5.5,30.97
0,123.25,51.75,35.1,16.3,31.0
0,142.75,66.75,57.2,7.4,31.0
1,20.312419,42.135139,82.0,6.0,26.09
0,63.25,49.75,40.8,8.5,31.0
0,73.25,53.75,45.7,8.5,31.0
0,120.25,67.75,65.6,6.5,31.0
0,135.75,62.75,60.2,6.4,31.0
0,123.75,71.25,62.6,6.0,31.0
0,70.75,67.25,90.2,5.6,31.0
0,155.75,62.25,75.6,8.6,31.0
1,47.370665,45.342721,78.5,6.1,26.48
0,115.75,60.25,73.9,8.0,31.0
1,20.312419,42.135139,82.0,6.0,26.09
0,126.75,50.75,25.9,12.3,31.0
0,87.75,56.75,58.1,8.4,31.0
0,129.25,57.25,65.4,8.6,31.0
0,109.25,64.25,75.7,8.5,31.0
1,24.8383,40.8881,71.0,6.4,11.55
0,109.75,56.75,70.4,9.9,31.0
0,106.25,67.25,68.1,7.9,31.0
0,173.25,66.25,61.9,9.3,31.0
0,58.25,33.25,44.7,13.3,16.59
0,13.25,-19.25,65.0,6.3,0.0
1,22.098591,43.885852,86.0,5.4,24.71
0,15.75,-24.25,41.3,17.5,0.0
0,138.75,50.75,47.5,8.9,31.0
0,62.25,53.25,44.3,9.0,31.0
0,41.25,26.25,42.3,12.5,0.15
0,63.25,64.75,75.4,7.1,31.0
0,45.25,34.75,51.4,10.0,6.06
0,42.25,57.25,82.1,5.7,31.0
0,135.25,46.25,39.8,7.4,31.0
0,96.25,36.75,39.3,13.6,31.0
0,78.25,64.25,93.5,7.0,31.0
0,89.75,40.75,34.2,13.0,31.0
0,56.25,49.75,56.9,8.8,31.0
1,63.576414,54.291491,41.7,8.9,31.0
0,98.75,42.25,24.7,12.0,31.0
1,23.7969,40.35,69.8,6.5,10.78
0,63.25,65.25,77.0,6.9,31.0
0,87.75,41.25,37.5,13.5,31.0
0,49.25,24.75,44.3,8.5,0.0
0,45.75,62.25,82.9,7.2,31.0
0,178.75,69.25,64.4,8.3,31.0
0,83.75,63.75,86.7,6.4,31.0
0,49.75,61.75,75.7,6.6,31.0
0,46.75,50.25,74.3,6.6,30.7
0,56.25,61.75,76.5,6.6,31.0
0,105.75,62.75,73.9,8.5,31.0
0,174.25,63.75,59.9,8.9,31.0
0,105.75,58.25,70.5,9.8,31.0
0,120.75,37.25,34.9,6.6,29.77
0,33.75,26.75,27.1,13.0,1.01
0,119.25,48.25,31.4,10.4,31.0
0,112.25,67.25,79.4,7.8,31.0
0,124.75,42.75,19.6,12.0,31.0
0,103.75,35.75,43.1,12.0,31.0
0,133.25,62.25,67.0,6.3,31.0
0,175.75,66.75,58.2,9.1,31.0
0,43.75,44.75,79.2,7.2,26.68
0,38.75,46.75,78.6,5.3,26.39
0,36.75,29.25,30.2,12.3,5.23
0,106.25,58.75,70.7,9.6,31.0
0,55.25,44.25,69.2,9.0,30.25
0,16.25,-27.25,31.9,9.9,0.0
0,78.75,49.25,44.6,10.9,31.0
0,146.75,71.75,64.8,7.8,31.0
0,90.75,36.75,37.6,14.4,31.0
0,141.75,73.75,57.8,7.2,31.0
0,96.25,56.25,63.0,9.3,31.0
0,88.75,34.75,40.3,14.1,31.0
1,26.126282,41.247609,74.9,6.9,18.19
0,28.75,28.75,31.8,13.7,2.04
0,73.75,50.25,31.5,9.5,31.0
0,68.25,23.75,13.8,14.3,0.0
0,50.75,23.25,43.8,7.8,0.0
0,56.25,36.25,51.1,9.8,22.49
0,14.75,-16.75,70.0,12.0,0.0
0,56.25,52.25,57.7,8.7,31.0
0,32.25,55.25,87.6,4.9,29.83
1,22.42581,42.22144,80.4,6.6,25.78
0,43.75,21.25,45.2,11.7,0.0
0,140.75,74.25,57.1,6.9,31.0
0,137.75,51.75,48.6,10.0,31.0
0,39.25,33.75,48.5,11.1,12.33
0,105.75,67.75,65.5,7.8,31.0
0,63.75,64.25,75.3,7.1,31.0
0,73.25,48.25,31.9,10.1,31.0
1,18.19,-25.19,36.3,14.8,0.0
0,104.75,26.25,67.4,6.4,19.75
0,73.25,57.75,52.6,7.9,31.0
0,109.75,71.25,65.0,6.7,31.0
0,52.75,36.25,53.2,8.8,16.86
0,107.75,23.75,90.7,3.7,1.78
0,81.75,27.25,29.9,13.9,0.39
0,108.75,74.75,58.7,6.1,31.0
0,161.25,58.75,77.1,7.6,31.0
0,134.25,45.25,39.8,7.5,31.0
0,38.75,60.25,91.3,6.8,31.0
0,153.75,63.25,79.5,8.3,31.0
0,44.75,63.75,83.5,7.2,31.0
0,62.25,67.25,77.6,7.4,31.0
0,71.75,70.25,86.9,6.5,31.0
0,133.75,61.25,64.7,6.4,31.0
1,24.7917,40.8628,71.0,6.4,11.55
0,132.25,54.25,47.7,10.4,31.0
0,84.25,43.75,40.8,12.2,31.0
0,14.25,-10.25,78.8,8.3,0.0
0,47.75,55.75,70.7,5.8,31.0
0,31.25,22.25,22.8,14.4,0.19
0,38.25,45.25,79.1,5.6,22.49
0,140.75,60.25,51.4,6.8,31.0
0,89.75,54.25,59.4,11.0,31.0
0,140.75,71.75,57.7,7.0,31.0
0,123.75,43.75,22.3,9.2,31.0
0,99.25,63.75,73.4,6.6,31.0
0,56.75,63.75,76.1,7.0,31.0
0,26.25,42.25,80.1,7.2,22.97
0,171.75,67.75,68.9,9.7,31.0
0,133.25,61.25,67.3,6.4,31.0
0,56.25,55.75,69.1,8.0,31.0
0,72.75,21.75,17.9,16.5,0.0
0,114.25,34.75,48.1,9.7,28.01
1,35.38291,32.81113,57.2,8.1,0.15
0,130.25,47.75,35.0,10.6,31.0
1,45.1842,47.2929,79.2,6.0,28.84
1,20.377271,41.665616,81.0,6.6,24.49
1,19.54,41.2156,71.1,8.3,12.33
0,62.75,55.25,49.8,8.3,31.0
0,49.75,49.25,79.0,7.9,30.95
0,58.25,81.75,70.0,8.9,31.0
0,167.25,66.75,66.9,9.7,31.0
0,56.25,35.75,50.9,10.1,13.92
0,20.75,40.75,77.9,7.2,25.04
0,44.75,24.75,42.4,12.2,0.01
1,19.862788,41.383256,71.1,8.3,12.33
0,161.75,68.25,72.5,8.7,31.0
1,20.24602,40.02238,72.5,7.5,23.8
1,48.605,46.272,75.1,7.2,28.98
0,102.75,78.75,55.0,7.6,31.0
0,45.25,62.75,83.6,7.2,31.0
0,91.75,22.75,34.2,12.0,0.0
0,107.75,52.25,50.1,9.5,31.0
0,79.25,12.75,24.8,10.5,0.0
0,86.75,67.25,87.7,5.7,31.0
1,118.334506,24.45672,72.4,5.8,1.91
0,83.25,72.75,70.3,7.2,31.0
0,108.25,67.25,70.6,7.7,31.0
0,117.75,36.25,32.2,9.3,29.61
1,21.3842,40.8794,72.7,7.1,26.09
0,41.75,56.25,81.8,5.7,30.97
0,116.75,29.25,71.7,6.5,19.75
0,116.25,45.75,31.1,10.2,31.0
0,33.25,23.75,26.8,14.0,0.08
0,19.75,40.25,73.3,8.3,12.07
0,21.25,-16.25,70.0,11.5,0.0
0,81.25,70.75,76.1,7.0,31.0
1,19.4333,42.2,71.8,7.0,13.65
0,87.25,51.75,53.4,11.1,31.0
0,63.25,60.25,64.8,7.7,31.0
0,107.75,12.75,50.3,8.0,0.0
0,112.25,33.25,54.9,9.4,26.77
0,122.75,52.75,40.8,15.3,31.0
1,63.353109,54.303767,44.1,8.8,31.0
0,43.25,48.25,80.1,5.5,29.11
0,124.25,52.25,37.0,15.8,31.0
0,121.75,57.75,74.4,8.8,31.0
0,81.75,49.75,64.4,10.4,31.0
0,126.75,66.75,64.0,6.6,31.0
0,82.25,40.25,44.1,13.3,31.0
0,84.25,45.75,45.8,8.4,31.0
0,117.25,66.25,74.5,7.5,31.0
0,154.75,64.75,83.4,8.3,31.0
1,20.089234,42.370071,82.0,6.0,26.09
0,73.75,53.75,43.8,8.5,31.0
1,36.230768,37.370657,65.9,6.8,5.85
0,88.75,32.75,38.1,12.8,31.0
0,92.75,60.25,74.5,7.7,31.0
0,51.75,35.75,50.5,9.3,27.84
0,110.25,50.25,25.6,12.3,31.0
0,85.75,65.75,89.5,5.8,31.0
0,70.75,62.25,69.8,6.4,31.0
0,60.75,30.25,38.2,15.4,14.99
0,127.75,58.25,78.7,7.3,31.0
0,139.75,60.75,53.7,7.3,31.0
0,86.25,63.75,86.3,6.4,31.0
1,47.56564,45.64412,76.9,6.5,27.32
0,140.25,75.75,56.3,6.5,31.0
0,89.25,40.25,35.0,13.1,31.0
0,140.75,52.75,52.7,6.8,31.0
0,55.25,53.25,64.5,8.3,31.0
0,89.75,60.75,72.7,7.7,31.0
0,97.25,24.25,20.2,12.8,0.0
0,40.75,55.75,83.5,5.9,30.91
0,58.75,68.25,73.0,8.0,31.0
1,20.409497,41.526126,81.0,6.6,24.49
0,27.25,25.75,23.9,16.0,5.85
1,47.53,49.28,73.2,7.2,30.73
0,49.75,52.75,70.8,6.5,31.0
0,50.25,52.75,69.5,6.5,31.0
1,20.469332,41.679854,81.0,6.6,24.49
0,131.75,48.75,41.8,9.5,31.0
0,40.75,55.25,84.4,5.9,30.9
0,138.25,66.25,52.7,7.7,31.0
0,122.25,62.25,61.5,6.2,31.0
0,83.75,56.75,54.7,7.6,31.0
0,79.75,39.75,43.1,13.0,31.0
0,127.75,43.75,31.1,12.1,31.0
0,85.75,53.75,59.6,9.3,31.0
1,21.808548,42.427258,82.8,6.5,25.15
0,91.25,38.25,36.0,14.1,31.0
0,135.25,50.75,44.6,10.4,31.0
0,78.25,24.25,18.2,14.6,0.33
0,53.75,73.25,73.8,9.1,31.0
0,89.25,39.75,35.8,13.4,31.0
0,75.75,20.25,14.7,16.6,0.0
0,110.75,23.75,81.0,4.7,4.64
0,112.75,59.75,75.8,8.2,31.0
0,57.25,68.25,76.5,7.9,31.0
0,165.75,60.75,61.4,7.2,31.0
0,82.75,18.25,24.1,12.8,0.0
0,97.25,36.75,36.6,12.8,31.0
0,34.25,68.75,87.3,6.8,31.0
0,80.25,52.25,59.3,9.2,31.0
0,156.75,56.25,67.5,6.4,31.0
0,44.75,66.75,89.6,7.9,31.0
0,89.75,24.25,41.5,13.3,0.0
0,119.25,43.75,20.8,10.6,31.0
0,64.25,60.25,63.2,7.1,31.0
0,99.75,60.25,72.1,8.6,31.0
0,85.25,52.25,61.8,9.7,31.0
0,74.25,15.75,14.6,13.4,0.0
0,75.25,39.75,44.1,9.6,31.0
0,117.75,25.75,72.5,7.0,9.52
1,22.35018,41.293961,75.4,7.0,25.25
0,73.75,65.25,85.6,6.5,31.0
1,20.409497,41.526126,81.0,6.6,24.49
1,35.292358,33.212569,61.1,7.6,0.11
0,77.75,36.25,54.6,11.7,31.0
1,22.14991,42.68807,83.9,6.2,26.19
0,71.75,54.25,47.5,8.4,31.0
1,24.806389,42.639722,82.2,6.7,27.67
0,37.25,51.75,80.5,4.9,30.08
0,79.75,36.25,56.1,12.8,31.0
0,29.75,60.75,90.2,5.8,30.3
0,65.75,44.25,53.4,9.4,30.78
0,64.25,62.25,69.4,7.4,31.0
0,82.25,31.25,46.9,15.5,31.0
0,37.25,66.25,88.3,7.0,31.0
0,100.75,74.25,51.7,6.4,31.0
0,100.25,60.25,72.0,8.9,31.0
0,131.75,43.75,35.4,7.3,31.0
0,105.25,53.75,57.9,9.3,31.0
0,55.75,32.75,48.0,13.6,19.24
0,113.75,32.25,59.6,7.9,25.47
0,129.75,70.25,58.1,6.4,31.0
0,90.25,32.75,35.7,13.3,31.0
0,14.25,-20.25,61.3,8.6,0.0
1,23.1803,41.2747,77.6,6.7,22.01
0,136.25,53.25,47.7,11.2,31.0
0,128.25,42.75,33.4,12.2,31.0
0,131.75,50.75,36.7,12.1,31.0
0,114.75,59.75,76.4,7.8,31.0
0,145.75,71.25,63.5,7.7,31.0
0,119.25,68.75,67.1,6.8,31.0
0,83.75,66.25,89.1,5.5,31.0
0,100.75,25.75,31.3,12.3,10.53
0,73.25,63.75,78.2,6.5,31.0
0,118.25,60.75,69.3,7.8,31.0
0,95.75,24.75,24.8,11.6,0.0
0,-176.25,67.25,82.1,7.5,31.0
0,114.25,41.25,23.9,10.4,31.0
0,93.25,29.75,36.8,16.5,31.0
0,92.75,73.25,65.8,7.2,31.0
0,69.25,23.75,11.3,16.6,0.02
0,108.25,36.75,43.6,10.1,30.99
0,119.25,64.25,61.5,7.1,31.0
0,42.25,34.25,44.3,11.5,6.71
0,173.25,65.75,61.3,9.3,31.0
0,100.75,53.75,53.8,10.8,31.0
0,33.75,23.75,26.0,13.4,0.02
0,57.75,65.25,72.8,7.3,31.0
1,22.323136,42.277093,80.4,6.6,25.78
1,19.56167,40.72062,71.9,8.4,8.31
0,51.25,24.25,47.1,7.9,0.0
1,35.292358,33.212569,61.1,7.6,0.11
1,48.3646,50.0289,67.9,7.4,30.98
0,140.75,70.75,56.2,6.9,31.0
1,20.591798,43.136028,81.1,5.8,26.19
0,124.25,69.75,63.1,5.8,31.0
0,127.25,60.25,79.9,6.3,31.0
0,58.75,55.25,59.6,8.6,31.0
